DEPTH,ROP5,AZIM_CONT_RT,SHK_ISONIC_RT,TQA,SHKTOT_RT,CRPM_RT,ARC_GR_RT,RHOB_DH_ADN_RT,SPM1,DEPT,APRS_RT,SHK_ADN_RT,STAT_ADN_RT,P40L_RT,TRPM_RT,TFLO,ADIA_ADN_RT,RPM,P40H_RT,INCL_CONT_RT,SHKPK_RT,ROP,BITRUN,SPM3,STUCK_RT,STAT_ISONIC_RT,SPPA,SHKRSK_RT,TNPH_ADN_RT,SPM2,ECD_ARC_RT,DRHO_DH_ADN_RT,HKLD,DTCO_RT,PASS_NAME,SWOB,SHK2_RT,DVER,P28H_RT,STWD_RT
348.56,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.5567832,,
348.588,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.5842152,,
348.615,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.6116472,,
348.642,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.6390792,,
348.673,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.6695592,,
348.691,20.525232,91.16,0,0.786374410032212,,118,80.7,2.09,47,,4067.90680296933,,,1.86,2929.69,2082.5444118,21.336,119.62,,1.88,0,20.540472,3,47,0,,687.269406983022,0,0.4233,0,1.19826420479462,0,94.5830809924,60,Drilling,0.8754332741,,348.6878472,1.77,
348.7,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.6969912,,
348.731,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.7274712,,
348.758,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.7549032,,
348.786,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.7823352,,
348.816,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.8128152,,
348.844,20.522184,,,2.46758866596315,,119,82.99,,47,,,0,,1.86,,2082.5444118,,119.57,1.77,,,20.534376,3,47,0,,687.062564264227,,0.3498,0,,,94.5422576791,,Drilling,0.8799691978,0,348.8402472,1.85,
348.871,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.8676792,,
348.902,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.8981592,,
348.929,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.9255912,,
348.956,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.9530232,,
348.987,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,348.9835032,,
348.996,20.525232,91.16,0,3.53868484514496,,,85.31,2.09,47,,4054.117288383,,,1.77,2968.75,2082.5444118,21.5138,119.85,1.77,1.88,0,20.52828,3,47,,,689.682572035631,0,0.387,0,1.19347114797544,0,94.4696828999,86.8,Drilling,1.0976935354,,348.9926472,1.77,
349.014,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.0109352,,
349.042,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.0383672,,
349.072,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.0688472,,
349.1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.0962792,,
349.13,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.1267592,,
349.148,20.522184,,,3.72849935791135,,119,85.31,2.09,47,,4054.117288383,0,,1.77,,2082.5444118,,119.13,1.77,,,20.500848,3,47,0,,689.682572035631,,0.3343,0,1.19227288377064,,94.4787547473,,Drilling,0.9842954429,0,349.1450472,1.77,
349.158,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.1541912,,
349.185,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.1816232,,
349.215,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.2121032,,
349.27,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.2669672,,
349.301,20.52828,91.16,0,1.85747058921402,,,82.99,2.07,47,,4047.22253108983,,,1.77,2968.75,2082.5444118,21.336,119.31,1.77,1.88,0,20.51304,3,47,,,689.544676889768,0,0.4116,0,1.18987635536105,-0.01,94.4606110525,84,Drilling,0.9253284348,,349.2974472,1.77,
349.328,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.3248792,,
349.356,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.3523112,,
349.386,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.3827912,,
349.414,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.4102232,,
349.441,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.4376552,,
349.453,20.522184,,,0.244047230699652,,118,87.67,2.07,47,,4061.01204567616,0,,1.77,,2082.5444118,21.336,119.47,1.77,,,20.525232,3,47,0,,692.09573708824,,0.4116,0,1.19347114797544,,94.5377217554,,Drilling,0.9797595192,0,349.4498472,1.77,
349.471,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.4681352,,
349.499,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.4955672,,
349.557,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.5534792,,
349.584,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.5809112,,
349.606,20.52828,91.16,0,2.37268140957995,,,82.99,2.08,47,,4054.117288383,,,1.77,2929.69,2082.5444118,21.336,119.69,1.77,1.88,0,20.531328,3,47,,,690.165205046153,0,0.3618,0,1.19107461956585,0,94.4606110525,80.6,Drilling,1.0115109851,,349.6022472,1.77,
349.612,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.6083432,,
349.642,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.6388232,,
349.67,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.6662552,,
349.7,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.6967352,,
349.728,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.7241672,,
349.755,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.7515992,,
349.758,20.522184,,,3.66070846049478,,119,78.44,2.07,47,,4061.01204567616,0,,1.77,,2082.5444118,21.336,119.32,1.69,,,20.534376,3,47,0,,683.89097590937,,0.3618,0,1.19227288377064,,94.5694732213,,Drilling,0.9661517481,0,349.7546472,1.69,
349.785,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.7820792,,
349.84,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.8369432,,
349.871,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.8674232,,
349.898,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.8948552,,
349.91,20.52828,107.61,0,3.59291756307821,,,87.67,2.07,47,,4061.01204567616,,,1.77,2968.75,2082.5444118,21.5138,120,1.69,0.53,0,20.52828,3,47,,,686.37308853491,0,0.387,0,1.19227288377064,0,94.6284402294,62.2,Drilling,0.8981128926,0,349.9070472,1.69,
349.926,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.9222872,,
349.956,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.9527672,,
349.984,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,349.9801992,,
350.011,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.0076312,,
350.041,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.0381112,,
350.063,20.525232,,,1.51851610213117,,119,82.99,2.07,47,,4061.01204567616,,,1.77,,2082.5444118,21.5138,119.72,1.69,,,20.537424,3,47,0,,682.925709888326,,0.3517,0,1.19107461956585,,94.6375120768,,Drilling,0.6758526313,,350.0594472,1.69,
350.069,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.0655432,,
350.127,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.1234552,,
350.154,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.1508872,,
350.185,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.1813672,,
350.212,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.2087992,,
350.215,20.525232,107.61,0,0.0949072563831981,,,78.44,2.06,47,,4061.01204567616,0,,1.7,2968.75,2082.5444118,,119.8,1.69,0.53,0,20.522184,3,47,,,684.71834678455,0,,0,1.19107461956585,0,94.6828713138,70.8,Drilling,0.8210021897,0,350.2118472,1.69,
350.24,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.2362312,,
350.27,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.2667112,,
350.297,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.2941432,,
350.325,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.3215752,,
350.355,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.3520552,,
350.368,20.52828,,,2.63028681976292,,118,82.99,2.06,47,,4054.117288383,,,1.7,,2082.5444118,21.5138,120,1.62,,,20.537424,3,47,0,,681.960443867283,,0.4354,0,1.18867809115626,,94.6057606109,,Drilling,1.0750139169,,350.3642472,1.62,
350.383,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.3794872,,
350.41,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.4069192,,
350.441,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.4373992,,
350.468,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.4648312,,
350.496,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.4922632,,
350.52,20.525232,107.61,0,3.83696479377786,,,78.44,2.05,47,,4061.01204567616,0,,1.77,2968.75,2082.5444118,,119.24,1.69,0.53,0,20.534376,3,47,,,684.442556492823,0,,0,1.18987635536105,0.01,94.528649908,64,Drilling,0.9253284348,0,350.5166472,1.69,
350.526,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.5227432,,
350.554,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.5501752,,
350.581,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.5776072,,
350.611,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.6080872,,
350.639,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.6355192,,
350.669,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.6659992,,
350.672,20.52828,,,3.89119751171112,,119,80.7,2.05,47,,4067.90680296933,,,1.77,,2082.5444118,21.336,119.25,1.77,,,20.503896,3,47,0,,687.131511837159,,0.3805,0,1.19107461956585,,94.4923625184,,Drilling,1.1022294591,,350.6690472,1.77,
350.697,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.6934312,,
350.755,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.7513432,,
350.782,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.7787752,,
350.81,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.8062072,,
350.825,20.522184,,,1.41005066626466,,,82.99,2.06,47,,4067.90680296933,0,,1.77,2929.69,2082.5444118,,119.22,1.77,,0,20.500848,3,47,,,691.475208931855,0,,0,1.19107461956585,0,94.5694732213,64,Drilling,0.8981128926,0,350.8214472,1.77,
350.84,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.8366872,,
350.867,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.8641192,,
350.895,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.8915512,,
350.925,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.9220312,,
350.953,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.9494632,,
350.977,20.522184,107.61,0,0.976188922798608,,119,85.31,2.07,47,,4074.8015602625,,,1.77,2968.75,2082.5444118,21.5138,119.74,1.77,0.53,,20.500848,3,47,0,,685.54571765973,,0.421,0,1.19227288377064,,94.5649372976,,Drilling,0.7212118683,,350.9738472,1.77,
350.98,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,350.9768952,,
351.011,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.0073752,,
351.038,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.0348072,,
351.066,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.0622392,,
351.096,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.0927192,,
351.124,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.1201512,,
351.13,20.522184,,,2.79298497356269,,,82.99,2.07,47,,4067.90680296933,0,,1.77,,2082.5444118,,120,1.69,,0,20.522184,3,47,,,685.821507951457,0,,0,1.18987635536105,0.01,94.5830809924,,Drilling,0.8981128926,0,351.1262472,1.69,
351.154,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.1506312,,
351.181,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.1780632,,
351.239,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.2359752,,
351.267,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.2634072,,
351.282,20.522184,107.61,0,3.85052297326118,,119,80.7,2.06,47,,4088.59107484884,,,1.77,2968.75,2082.5444118,21.336,119.5,1.69,0.53,,20.531328,3,47,0,,686.028350670252,,0.3439,0,1.19586767638503,,94.5785450687,118.8,Drilling,0.9570799007,,351.2786472,1.69,
351.294,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.2908392,,
351.325,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.3213192,,
351.352,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.3487512,,
351.38,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.3761832,,
351.41,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.4066632,,
351.434,20.522184,,,3.37598669134519,,,82.99,2.09,47,,,0,,1.77,,2082.5444118,,119.51,1.69,,0,20.537424,3,47,,,688.786253587519,0,,0,,0.02,94.6329761531,,Drilling,0.9616158244,0,351.4310472,1.69,
351.437,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.4340952,,
351.465,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.4615272,,
351.495,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.4920072,,
351.523,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.5194392,,
351.581,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.5773512,,
351.587,20.522184,107.61,0,1.20667797401495,,119,90.05,2.09,47,,4081.69631755567,,,1.77,2968.75,2082.5444118,21.336,119.63,1.69,0.53,0,20.537424,3,47,0,,689.613624462699,0,0.3848,0,1.19227288377064,,94.5830809924,61.2,Drilling,0.8255381134,,351.5834472,1.69,
351.608,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.6047832,,
351.639,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.6352632,,
351.666,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.6626952,,
351.693,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.6901272,,
351.724,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.7206072,,
351.739,20.52828,,,0.799932589515526,,119,90.05,2.08,47,,,0,,1.77,,2082.5444118,,119.85,1.69,,,20.537424,3,47,0,,689.406781743904,,,0,,0.01,94.6420480005,,Drilling,0.8981128926,0,351.7358472,1.69,
351.751,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.7480392,,
351.779,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.7754712,,
351.809,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.8059512,,
351.864,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.8608152,,
351.892,20.522184,107.61,0,2.75231043511274,,,90.05,2.08,47,,4081.69631755567,,,1.77,2968.75,2082.5444118,21.336,119.52,1.77,0.53,0,20.537424,3,47,,,688.717306014588,0,0.3287,0,1.19107461956585,,94.6012246872,61.4,Drilling,0.9797595192,,351.8882472,1.77,
351.895,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.8912952,,
351.922,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.9187272,,
351.95,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.9461592,,
351.98,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,351.9766392,,
352.007,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.0040712,,
352.035,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.0315032,,
352.044,20.522184,,,3.85052297326118,,119,78.44,2.07,47,,,0,,1.77,,2082.5444118,,119.19,1.77,,,20.509992,3,47,0,,684.511504065755,,0.3659,0,,,94.6148324583,,Drilling,0.8799691978,0,352.0406472,1.77,
352.065,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.0619832,,
352.093,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.0894152,,
352.151,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.1473272,,
352.178,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.1747592,,
352.196,20.522184,107.61,0,3.24040489651205,,,82.99,2.09,47,,4088.59107484884,,,1.77,2968.75,2082.5444118,21.336,119.81,1.69,0.53,0,20.509992,3,47,,,681.960443867283,0,0.314,0,1.19227288377064,0,94.5921528398,61.4,Drilling,0.8981128926,,352.1930472,1.77,
352.209,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.2052392,,
352.236,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.2326712,,
352.263,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.2601032,,
352.294,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.2905832,,
352.321,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.3180152,,
352.349,20.522184,,,1.12532889711506,,119,76.22,,47,,,0,,1.77,,2082.5444118,,119.51,1.69,,,20.506944,3,47,0,,683.822028336438,,0.3498,0,,,94.5467936028,,Drilling,0.952543977,0,352.3454472,1.69,
352.379,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.3759272,,
352.434,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.4307912,,
352.465,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.4612712,,
352.492,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.4887032,,
352.501,20.52828,107.61,0,1.41005066626466,,,74.03,2.08,47,,4095.48583214201,,,1.77,2929.69,2082.5444118,21.5138,119.54,1.69,0.53,0,20.525232,3,47,,,683.959923482301,0,0.3679,0,1.19347114797544,0.01,94.4878265947,71.8,Drilling,0.9298643585,,352.4978472,1.69,
352.519,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.5161352,,
352.55,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.5466152,,
352.577,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.5740472,,
352.608,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.6045272,,
352.635,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.6319592,,
352.654,20.522184,,,3.00991584529571,,118,63.54,,47,,,0,,1.77,,2082.5444118,,119.51,1.77,,,20.522184,3,47,0,,682.443076877804,,0.3721,0,,,94.5558654502,,Drilling,0.8073944186,0,352.6502472,1.77,
352.663,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.6593912,,
352.69,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.6868232,,
352.721,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.7173032,,
352.748,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.7447352,,
352.779,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.7752152,,
352.806,20.52828,107.61,0.14,4.02677930654426,,,76.22,2.09,47,,4102.38058943517,,,1.77,2929.69,2082.5444118,21.844,119.74,1.77,0.53,0,20.525232,3,47,,,680.857282700376,0,0.3827,0,1.19466941218023,0.02,94.6239043057,80.43,Drilling,0.8346099608,0,352.8026472,1.77,
352.833,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.8300792,,
352.864,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.8605592,,
352.891,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.8879912,,
352.919,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.9154232,,
352.949,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.9459032,,
352.958,20.522184,,0,3.22684671702873,,119,78.44,,47,,,0,,1.77,,2082.5444118,,119.74,1.69,,,20.52828,3,47,0,,675.617267157568,,,0,,,94.7282305508,117,Drilling,0.8482177319,,352.9550472,1.69,
352.977,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,352.9733352,,
353.007,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.0038152,,
353.035,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.0312472,,
353.062,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.0586792,,
353.089,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.0861112,,
353.111,20.525232,107.61,,0.894839845898724,,,78.44,2.07,47,,4102.38058943517,,,1.77,2929.69,2082.5444118,21.5138,119.25,1.69,0.53,0,20.534376,3,47,,,675.341476865841,0,,0,1.19347114797544,0.03,94.7826616352,,Drilling,0.7212118683,0,353.1074472,1.69,
353.12,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.1165912,,
353.147,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.1440232,,
353.178,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.1745032,,
353.205,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.2019352,,
353.233,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.2293672,,
353.263,20.519136,107.61,,1.28802705091483,,119,74.03,,47,,,0,,1.77,,2082.5444118,,119.74,1.77,,,20.52828,3,47,0,,674.789896282388,,0.3343,0,,,94.6511198479,117.8,Drilling,0.7484274105,,353.2598472,1.77,
353.291,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.2872792,,
353.318,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.3147112,,
353.349,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.3451912,,
353.376,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.3726232,,
353.403,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.4000552,,
353.416,20.522184,,0,3.13193946064554,,,80.7,2.08,47,,4109.27534672834,,,1.86,2929.69,2082.5444118,21.1582,119.77,1.77,,0,20.522184,3,47,,,671.480412781667,0,0.4048,0,1.19347114797544,0.05,94.5966887635,,Drilling,0.9207925111,0,353.4122472,1.77,
353.434,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.4305352,,
353.461,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.4579672,,
353.489,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.4853992,,
353.519,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.5158792,,
353.547,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.5433112,,
353.568,20.522184,107.61,,3.63359210152815,,118,80.7,,47,,,0,,1.86,2968.75,2082.5444118,,119.46,1.85,0.53,,20.522184,3,47,0,,672.790416667369,,0.3784,0,,,94.7010150086,,Drilling,0.7484274105,,353.5646472,1.85,
353.577,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.5737912,,
353.605,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.6012232,,
353.632,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.6286552,,
353.659,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.6560872,,
353.69,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.6865672,,
353.717,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.7139992,,
353.72,20.522184,,,2.69807771717949,,,78.44,2.09,47,,4109.27534672834,,,1.86,,2082.5444118,21.1582,119.25,1.85,,0,20.503896,3,47,,,673.273049677891,0,0.3679,0,1.19347114797544,0.04,94.7599820167,,Drilling,0.6849244787,0,353.7170472,1.85,
353.748,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.7444792,,
353.775,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.7719112,,
353.803,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.7993432,,
353.833,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.8298232,,
353.873,20.52828,107.61,,0.908398025382038,,119,74.03,,47,,4116.17010402151,0,,1.86,2929.69,2082.5444118,,119.52,1.85,0.53,,20.534376,3,47,0,,676.375690459816,,0.3784,0,1.19466941218023,,94.8234849485,,Drilling,0.771107029,,353.8694472,1.85,
353.888,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.8846872,,
353.919,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.9151672,,
353.946,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.9425992,,
353.976,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,353.9730792,,
