Time,FLOWOUT,RigActivityCode,BLOCKCOMP,TRIPOUTSLIPS,STANDSTOGO,EditFlag,TRIPPULL,TRIPREAMFLAG,PIT_TRIPOUT,TRIPPVT,TRIPCFILL,JOINTSDONE,HKLD,Depth,TRIPRUN,TRIPEXPFILL,STANDSDONE,TRIPINSLIPS,INSLIPS_STATUS,TRIPEXPPVT,TRIPFILL,TRIPCEXPFILL,JOINTSTOGO,TRIPNUM,FLOWOUTPC,PIT_TRIPIN
2016-09-03T13:18:30.000Z,0.0003986619,14,42.011173,127,235,0,0,0,5.434191,5.434191,0,1,594316.29,2.08637,0,0.011373287,1,1988,0,5.5211895,0.000994,0,237,13,0,5.434191
2016-09-03T13:19:00.000Z,0.00039988633,14,42.011173,127,235,0,0,0,5.434191,5.434191,0,1,589367.41,2.08637,0,0.011373287,1,2018,0,5.5211895,0.000994,0,237,13,0,5.434191
2016-09-03T13:19:30.000Z,0.00039912177,14,42.00838,127,235,0,0,0,5.434191,5.434191,0,1,635799.46,2.08637,0,0.011373287,1,2046,0,5.5211895,0.000994,0,237,13,0,5.434191
2016-09-03T13:20:00.000Z,0.00040073126,14,42.00838,127,235,0,0,0,5.436873,5.4362027,0,1,621489.03,2.08637,0,0.011373287,1,2076,0,5.5211895,0.0030057333,0,237,13,0,5.436873
2016-09-03T13:20:30.000Z,0.00039757086,14,42.00838,127,235,0,0,0,5.4327743,5.4338338,0,1,627562.85,2.08637,0,0.011373287,1,2110,0,5.5211895,0.00063683333,0,237,13,0,5.4327743
2016-09-03T13:21:00.000Z,0.00039542441,14,40.902235,127,235,0,0,0,5.4312607,5.4285766,0,1,634441.68,2.08637,0,0.011373287,1,2140,0,5.5211895,-0.0046203667,0,237,13,0,5.4312607
2016-09-03T13:21:30.000Z,0.00039393857,14,38.70913,127,235,0,0,0,5.4431235,5.4420287,0,1,654025.58,2.08637,0,0.011373287,1,2168,0,5.5211895,0.0088317333,0,237,13,0,5.4431235
2016-09-03T13:22:00.000Z,0.00039859968,14,38.604388,127,235,0,0,0,5.438588,5.440718,0,1,616496.62,2.08637,0,0.011373287,1,2198,0,5.5211895,0.007521,0,237,13,0,5.438588
2016-09-03T13:22:30.000Z,0.00039851816,14,38.604388,127,235,0,0,0,5.435393,5.435393,0,1,616433.64,2.08637,0,0.011373287,1,2229,0,5.5211895,0.002196,0,237,13,0,5.435393
2016-09-03T13:23:00.000Z,0.0003960861,14,38.604388,127,235,0,0,0,5.4276082,5.4274459,0,1,615721.46,2.08637,0,0.011373287,1,2257,0,5.5211895,-0.0057511,0,237,13,0,5.4276082
2016-09-03T13:23:30.000Z,0.00040192153,14,38.604388,127,235,0,0,0,5.434096,5.4337608,0,1,618062.75,2.08637,0,0.011373287,1,2287,0,5.5211895,0.0005638,0,237,13,0,5.434096
2016-09-03T13:24:00.000Z,0.00040599614,14,38.063694,127,235,0,0,0,5.434096,5.434096,0,1,640311.45,2.08637,0,0.011373287,1,2319,0,5.5211895,0.000899,0,237,13,0,5.434096
2016-09-03T13:24:30.000Z,0.00040282957,14,37.766454,127,235,0,0,0,5.4412794,5.439227,0,1,631442.2,2.08637,0,0.011373287,1,2349,0,5.5211895,0.00603,0,237,13,0,5.4412794
2016-09-03T13:25:00.000Z,0.00040089175,14,37.562633,127,235,0,0,0,5.444358,5.444358,0,1,637355.52,2.08637,0,0.011373287,1,2379,0,5.5211895,0.011161,0,237,13,0,5.444358
2016-09-03T13:25:30.000Z,0.00038973827,14,38.961076,127,235,0,0,0,5.4434542,5.4428768,0,1,626261.21,2.08637,0,0.011373287,1,2407,0,5.5211895,0.0096798333,0,237,13,0,5.4434542
2016-09-03T13:26:00.000Z,0.0003940257,14,38.791224,127,235,0,0,0,5.4363882,5.4346705,0,1,631225.92,2.08637,0,0.011373287,1,2437,0,5.5211895,0.0014734667,0,237,13,0,5.4363882
2016-09-03T13:26:30.000Z,0.0004080912,14,36.319887,127,235,0,0,0,5.440221,5.440221,0,1,639042.57,2.08637,0,0.011373287,1,2467,0,5.5211895,0.007024,0,237,13,0,5.440221
2016-09-03T13:27:00.000Z,0.00042517063,14,32.701705,127,235,0,0,0,5.4533153,5.4477418,0,1,648919.44,2.08637,0,0.011373287,1,2497,0,5.5211895,0.014544767,0,237,13,0,5.4533153
2016-09-03T13:27:30.000Z,0.00043975982,14,29.026573,127,235,0,0,0,5.4861263,5.4791156,0,1,646810.63,2.08637,0,0.011373287,1,2527,0,5.5211895,0.0459186,0,237,13,0,5.4861263
2016-09-03T13:28:00.000Z,0.00042176237,14,27.094017,127,235,0,0,0,5.5557229,5.5480767,0,1,641273.74,2.08637,0,0.011373287,1,2557,0,5.5211895,0.11487973,0,237,13,0,5.5557229
2016-09-03T13:28:30.000Z,0.00041118454,14,25.726496,127,235,0,0,0,5.6039317,5.5992085,0,1,658334.25,2.08637,0,0.011373287,1,2587,0,5.5211895,0.1660115,0,237,13,0,5.6039317
2016-09-03T13:29:00.000Z,0.00041825692,14,23.114547,127,235,0,0,0,5.6130374,5.612694,0,1,637355.52,2.08637,0,0.011373287,1,2617,0,5.5211895,0.17949703,0,237,13,0,5.6130374
2016-09-03T13:29:30.000Z,0.00040206674,14,20.981026,127,235,0,0,0,5.6408113,5.63902,0,1,636383.16,2.08637,0,0.011373287,1,2647,0,5.5211895,0.20582297,0,237,13,0,5.6408113
2016-09-03T13:30:00.000Z,0.00040225288,14,21.416725,127,235,0,0,0,5.6645764,5.6628097,0,1,609581.08,2.08637,0,0.011373287,1,2677,0,5.5211895,0.22961267,0,237,13,0,5.6645764
2016-09-03T13:30:30.000Z,0.00039415488,14,22.009838,127,235,0,0,0,5.672005,5.672005,0,1,644555.71,2.08637,0,0.011373287,1,2711,0,5.5211895,0.238808,0,237,13,0,5.672005
2016-09-03T13:31:00.000Z,0.0003990743,14,20.995081,127,235,0,0,0,5.6638983,5.6646704,0,1,637485.07,2.08637,0,0.011373287,1,2741,0,5.5211895,0.23147337,0,237,13,0,5.6638983
2016-09-03T13:31:30.000Z,0.00039821537,14,22.718201,127,235,0,0,0,5.667526,5.6650403,0,1,637712.14,2.08637,0,0.011373287,1,2769,0,5.5211895,0.2318433,0,237,13,0,5.667526
2016-09-03T13:32:00.000Z,0.00040480368,14,20.941673,127,235,0,0,0,5.665628,5.6663545,0,1,641611.65,2.08637,0,0.011373287,1,2801,0,5.5211895,0.23315753,0,237,13,0,5.665628
2016-09-03T13:32:30.000Z,0.00039707178,14,20.921996,127,235,0,0,0,5.660179,5.660179,0,1,617041.45,2.08637,0,0.011373287,1,2831,0,5.5211895,0.226982,0,237,13,0,5.660179
2016-09-03T13:33:00.000Z,0.00040260987,14,21.017569,127,235,0,0,0,5.660179,5.660179,0,1,635376.25,2.08637,0,0.011373287,1,2861,0,5.5211895,0.226982,0,237,13,0,5.660179
2016-09-03T13:33:30.000Z,0.00040427561,14,20.6409,127,235,0,0,0,5.660179,5.660179,0,1,636284.2,2.08637,0,0.011373287,1,2891,0,5.5211895,0.226982,0,237,13,0,5.660179
2016-09-03T13:34:00.000Z,0.00040033475,14,18.506702,127,235,0,0,0,5.660179,5.660179,0,1,636347.89,2.08637,0,0.011373287,1,2919,0,5.5211895,0.226982,0,237,13,0,5.660179
2016-09-03T13:34:30.000Z,0.00039278438,14,16.407507,127,235,0,0,0,5.670749,5.669692,0,1,634889.72,2.08637,0,0.011373287,1,2949,0,5.5211895,0.236495,0,237,13,0,5.670749
2016-09-03T13:35:00.000Z,0.0003953252,14,15.245436,127,235,0,0,0,5.662931,5.6648855,0,1,634312.49,2.08637,0,0.011373287,1,2979,0,5.5211895,0.2316885,0,237,13,0,5.662931
2016-09-03T13:35:30.000Z,0.00040023726,14,15.315754,127,235,0,0,0,5.659022,5.659022,0,1,633813.36,2.08637,0,0.011373287,1,3009,0,5.5211895,0.225825,0,237,13,0,5.659022
2016-09-03T13:36:00.000Z,0.00040019495,14,15.356322,127,235,0,0,0,5.659022,5.659022,0,1,636058.2,2.08637,0,0.011373287,1,3039,0,5.5211895,0.225825,0,237,13,0,5.659022
2016-09-03T13:36:30.000Z,0.00039929983,14,15.331981,127,235,0,0,0,5.6643299,5.6635408,0,1,613498.21,2.08637,0,0.011373287,1,3069,0,5.5211895,0.2303438,0,237,13,0,5.6643299
2016-09-03T13:37:00.000Z,0.00039470618,14,15.331981,127,1,0,0,0,5.659742,5.659742,0,235,611394.08,2774,0,9.5745087,235,3095,0,12.59082,0.226545,0,3,13,0,5.659742
2016-09-03T13:37:30.000Z,0.00040069533,14,15.331981,127,1,0,0,0,5.6674409,5.6654325,0,235,611874.5,2774,0,15.111061,235,3127,0,5.66,0.23223547,0,3,13,0,5.6674409
2016-09-03T13:38:00.000Z,0.00039439011,14,15.331981,127,1,0,0,0,5.669784,5.669784,0,235,612863.77,2774,0,15.111061,235,3157,0,5.66,0.236587,0,3,13,0,5.669784
2016-09-03T13:38:30.000Z,0.0003982276,14,14.926302,127,1,0,0,0,5.669784,5.669784,0,235,622959.81,2774,0,15.111061,235,3191,0,5.66,0.236587,0,3,13,0,5.669784
2016-09-03T13:39:00.000Z,0.00039727488,14,14.18526,127,1,0,0,0,5.669784,5.669784,0,235,620815.01,2774,0,15.111061,235,3221,0,5.66,0.236587,0,3,13,0,5.669784
2016-09-03T13:39:30.000Z,0.00039994296,14,14.133874,127,1,0,0,0,5.669784,5.669784,0,235,620585.05,2774,0,15.111061,235,3251,0,5.66,0.236587,0,3,13,0,5.669784
2016-09-03T13:40:00.000Z,0.00039430704,114,13.941853,127,1,0,0,0,5.669784,5.669784,0,235,607105.92,2774,0,15.111061,235,3281,0,5.66,0.236587,0,3,13,0,5.669784
2016-09-03T13:40:30.000Z,0.00040350501,114,13.83908,127,1,0,0,0,5.669784,5.669784,0,235,607289.81,2774,0,15.111061,235,3311,0,5.66,0.236587,0,3,13,0,5.669784
2016-09-03T13:41:00.000Z,0.00040368881,114,13.828262,127,1,0,0,0,5.6650179,5.6653584,0,235,589855.03,2774,0,15.111061,235,3341,0,5.66,0.23216137,0,3,13,0,5.6650179
2016-09-03T13:41:30.000Z,0.00039250372,114,13.711968,127,1,0,0,0,5.659571,5.659571,0,235,567309.44,2774,0,15.111061,235,3371,0,5.66,0.226374,0,3,13,0,5.659571
2016-09-03T13:42:00.000Z,0.00039745774,14,13.701149,127,1,0,0,0,5.659571,5.659571,0,235,488794.28,2774,0,15.111061,235,3401,0,5.66,0.226374,0,3,13,0,5.659571
2016-09-03T13:42:30.000Z,0.00040263806,14,13.701149,127,1,0,0,0,5.659571,5.659571,0,235,489288.74,2774,0,15.111061,235,3431,0,5.66,0.226374,0,3,13,0,5.659571
2016-09-03T13:43:00.000Z,0.00039485638,14,13.701149,127,1,0,0,0,5.659571,5.659571,0,235,488943.63,2774,0,15.111061,235,3457,0,5.66,0.226374,0,3,13,0,5.659571
2016-09-03T13:43:30.000Z,0.00039743647,14,13.701149,127,1,0,0,0,5.659571,5.659571,0,235,489087.57,2774,0,15.111061,235,3491,0,5.66,0.226374,0,3,13,0,5.659571
2016-09-03T13:44:00.000Z,0.00039628374,14,13.701149,127,1,0,0,0,5.659571,5.659571,0,235,554993.75,2774,0,15.111061,235,3521,0,5.66,0.226374,0,3,13,0,5.659571
2016-09-03T13:44:30.000Z,0.00039561101,14,13.714672,127,1,0,0,0,5.659571,5.659571,0,235,568586.96,2774,0,15.111061,235,3551,0,5.66,0.226374,0,3,13,0,5.659571
2016-09-03T13:45:00.000Z,0.0003968701,14,13.714672,127,1,0,0,0,5.659571,5.659571,0,235,557480.07,2774,0,15.111061,235,3581,0,5.66,0.226374,0,3,13,0,5.659571
2016-09-03T13:45:30.000Z,0.00040288011,14,13.741717,127,1,0,0,0,5.659571,5.659571,0,235,570501.45,2774,0,15.111061,235,3609,0,5.66,0.226374,0,3,13,0,5.659571
2016-09-03T13:46:00.000Z,0.00039832673,14,13.741717,127,1,0,0,0,5.659571,5.659571,0,235,565543.22,2774,0,15.111061,235,3639,0,5.66,0.226374,0,3,13,0,5.659571
2016-09-03T13:46:30.000Z,0.00039947349,14,13.741717,127,1,0,0,0,5.6661786,5.665483,0,235,564837.16,2774,0,15.111061,235,3671,0,5.66,0.23228603,0,3,13,0,5.6661786
2016-09-03T13:47:00.000Z,0.00040464561,114,13.782285,127,1,0,0,0,5.6640059,5.6644344,0,235,595734.52,2774,0,15.111061,235,3699,0,5.66,0.23123737,0,3,13,0,5.6640059
2016-09-03T13:47:30.000Z,0.00039807802,114,13.787694,127,1,0,0,0,5.657151,5.657151,0,235,583818.28,2774,0,15.111061,235,3727,0,5.66,0.223954,0,3,13,0,5.657151
2016-09-03T13:48:00.000Z,0.00040040183,114,14.025693,127,1,0,0,0,5.663668,5.661267,0,235,614211.11,2774,0,15.111061,235,3761,0,5.66,0.22807,0,3,13,0,5.663668
2016-09-03T13:48:30.000Z,0.00039741148,114,14.201487,127,1,0,0,0,5.6570281,5.6584643,0,235,620228.42,2774,0,15.111061,235,3791,0,5.66,0.22526733,0,3,13,0,5.6570281
2016-09-03T13:49:00.000Z,0.0004019923,114,14.288032,127,1,0,0,0,5.656669,5.656669,0,235,623850.83,2774,0,15.111061,235,3821,0,5.66,0.223472,0,3,13,0,5.656669
2016-09-03T13:49:30.000Z,0.00039536464,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,739243.96,2773.986477,0,15.111031,235,3850,0,5.6599698,0.223472,0,3,13,0,5.656669
2016-09-03T13:50:00.000Z,0.00039802579,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,718284.65,2773.986477,0,15.110994,235,3880,0,5.6599335,0.223472,0,3,13,0,5.656669
2016-09-03T13:50:30.000Z,0.00039751873,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,716049.89,2773.986477,0,15.110994,235,3910,0,5.6599335,0.223472,0,3,13,0,5.656669
2016-09-03T13:51:00.000Z,0.00039964764,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,715843.33,2773.986477,0,15.110994,235,3940,0,5.6599335,0.223472,0,3,13,0,5.656669
2016-09-03T13:51:30.000Z,0.00039875189,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,715113.88,2773.986477,0,15.110994,235,3968,0,5.6599335,0.223472,0,3,13,0,5.656669
2016-09-03T13:52:00.000Z,0.00040018728,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,713957.99,2773.986477,0,15.110994,235,3998,0,5.6599335,0.223472,0,3,13,0,5.656669
2016-09-03T13:52:30.000Z,0.00039978664,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,716049.89,2773.986477,0,15.110994,235,4028,0,5.6599335,0.223472,0,3,13,0,5.656669
2016-09-03T13:53:00.000Z,0.00039636551,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,714972.45,2773.986477,0,15.110994,235,4058,0,5.6599335,0.223472,0,3,13,0,5.656669
2016-09-03T13:53:30.000Z,0.00039659153,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,714543.49,2773.986477,0,15.110994,235,4088,0,5.6599335,0.223472,0,3,13,0,5.656669
2016-09-03T13:54:00.000Z,0.00039964003,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,714601.07,2773.986477,0,15.110994,235,4118,0,5.6599335,0.223472,0,3,13,0,5.656669
2016-09-03T13:54:30.000Z,0.00039348021,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,714391.99,2773.986477,0,15.110994,235,4148,0,5.6599335,0.223472,0,3,13,0,5.656669
2016-09-03T13:55:00.000Z,0.00039765005,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,714182.18,2773.986477,0,15.110994,235,4178,0,5.6599335,0.223472,0,3,13,0,5.656669
2016-09-03T13:55:30.000Z,0.00040060416,116,14.352941,127,1,0,0,0,5.656669,5.656669,0,235,713742.43,2773.986477,0,15.110994,235,4208,0,5.6599335,0.223472,0,3,13,0,5.656669
2016-09-03T13:56:00.000Z,0.0004005814,116,14.352941,127,1,0,0,0,5.6632243,5.6635348,0,235,712805.34,2773.986477,0,15.110994,235,4238,0,5.6599335,0.2303378,0,3,13,0,5.6632243
2016-09-03T13:56:30.000Z,0.00039843926,116,14.352941,127,1,0,0,0,5.657733,5.657733,0,235,713094.67,2773.986477,0,15.110994,235,4268,0,5.6599335,0.224536,0,3,13,0,5.657733
2016-09-03T13:57:00.000Z,0.00039780182,116,14.352941,127,1,0,0,0,5.657733,5.657733,0,235,713021.98,2773.986477,0,15.110994,235,4298,0,5.6599335,0.224536,0,3,13,0,5.657733
2016-09-03T13:57:30.000Z,0.00039812979,116,14.352941,127,1,0,0,0,5.663565,5.662836,0,235,713244.01,2773.986477,0,15.110994,235,4328,0,5.6599335,0.229639,0,3,13,0,5.663565
2016-09-03T13:58:00.000Z,0.00040145768,116,14.352941,127,1,0,0,0,5.6609127,5.6616882,0,235,712660.67,2773.986477,0,15.110994,235,4358,0,5.6599335,0.2284912,0,3,13,0,5.6609127
2016-09-03T13:58:30.000Z,0.00040287253,116,14.352941,127,1,0,0,0,5.657035,5.657035,0,235,712878.75,2773.986477,0,15.110994,235,4388,0,5.6599335,0.223838,0,3,13,0,5.657035
2016-09-03T13:59:00.000Z,0.00039356218,116,14.352941,127,1,0,0,0,5.657035,5.657035,0,235,713233.22,2773.986477,0,15.110994,235,4418,0,5.6599335,0.223838,0,3,13,0,5.657035
2016-09-03T13:59:30.000Z,0.00039886045,116,14.352941,127,1,0,0,0,5.657035,5.657035,0,235,713094.67,2773.986477,0,15.110994,235,4448,0,5.6599335,0.223838,0,3,13,0,5.657035
2016-09-03T14:00:00.000Z,0.00039785542,116,14.352941,127,1,0,0,0,5.657035,5.657035,0,235,713455.26,2773.986477,0,15.110994,235,4478,0,5.6599335,0.223838,0,3,13,0,5.657035
2016-09-03T14:00:30.000Z,0.00039770583,116,14.352941,127,1,0,0,0,5.657035,5.657035,0,235,713099.35,2773.986477,0,15.110994,235,4508,0,5.6599335,0.223838,0,3,13,0,5.657035
2016-09-03T14:01:00.000Z,0.00040055763,116,14.352941,127,1,0,0,0,5.657035,5.657035,0,235,712445.11,2773.986477,0,15.110994,235,4538,0,5.6599335,0.223838,0,3,13,0,5.657035
2016-09-03T14:01:30.000Z,0.00039661289,116,14.352941,127,1,0,0,0,5.657035,5.657035,0,235,712160.1,2773.986477,0,15.110994,235,4568,0,5.6599335,0.223838,0,3,13,0,5.657035
2016-09-03T14:02:00.000Z,0.00039852879,116,14.352941,127,1,0,0,0,5.6617255,5.66174,0,235,712157.58,2773.986477,0,15.110994,235,4598,0,5.6599335,0.228543,0,3,13,0,5.6617255
2016-09-03T14:02:30.000Z,0.00039344942,116,14.352941,127,1,0,0,0,5.656817,5.656817,0,235,711941.66,2773.986477,0,15.110994,235,4628,0,5.6599335,0.22362,0,3,13,0,5.656817
2016-09-03T14:03:00.000Z,0.00040013715,116,14.352941,127,1,0,0,0,5.656817,5.656817,0,235,712085.97,2773.986477,0,15.110994,235,4658,0,5.6599335,0.22362,0,3,13,0,5.656817
2016-09-03T14:03:30.000Z,0.00039577654,116,14.352941,127,1,0,0,0,5.656817,5.656817,0,235,711508.38,2773.986477,0,15.110994,235,4689,0,5.6599335,0.22362,0,3,13,0,5.656817
2016-09-03T14:04:00.000Z,0.00039670866,116,14.352941,127,1,0,0,0,5.6487706,5.6494411,0,235,711004.57,2773.986477,0,15.110994,235,4719,0,5.6599335,0.21624413,0,3,13,0,5.6487706
2016-09-03T14:04:30.000Z,0.00039788742,116,14.352941,127,1,0,0,0,5.6518294,5.6514394,0,235,710932.6,2773.986477,0,15.110994,235,4749,0,5.6599335,0.2182424,0,3,13,0,5.6518294
2016-09-03T14:05:00.000Z,0.00039897677,116,14.352941,127,1,0,0,0,5.65846,5.65846,0,235,710860.62,2773.986477,0,15.110994,235,4779,0,5.6599335,0.225263,0,3,13,0,5.65846
2016-09-03T14:05:30.000Z,0.00039881326,116,14.352941,127,1,0,0,0,5.65846,5.65846,0,235,709707.61,2773.986477,0,15.110994,235,4809,0,5.6599335,0.225263,0,3,13,0,5.65846
2016-09-03T14:06:00.000Z,0.00039868448,116,14.352941,127,1,0,0,0,5.65846,5.65846,0,235,709924.25,2773.986477,0,15.110994,235,4839,0,5.6599335,0.225263,0,3,13,0,5.65846
2016-09-03T14:06:30.000Z,0.00039803351,116,14.352941,127,1,0,0,0,5.65846,5.65846,0,235,709851.92,2773.986477,0,15.110994,235,4869,0,5.6599335,0.225263,0,3,13,0,5.65846
2016-09-03T14:07:00.000Z,0.00039645238,116,14.352941,127,1,0,0,0,5.65846,5.65846,0,235,710282.68,2773.986477,0,15.110994,235,4899,0,5.6599335,0.225263,0,3,13,0,5.65846
2016-09-03T14:07:30.000Z,0.00040033309,116,14.352941,127,1,0,0,0,5.6541205,5.6540695,0,235,709492.77,2773.986477,0,15.110994,235,4929,0,5.6599335,0.22087247,0,3,13,0,5.6541205
2016-09-03T14:08:00.000Z,0.00039480921,116,14.352941,127,1,0,0,0,5.659225,5.659225,0,235,709924.25,2773.986477,0,15.110994,235,4959,0,5.6599335,0.226028,0,3,13,0,5.659225
2016-09-03T14:08:30.000Z,0.00039885775,116,14.352941,127,1,0,0,0,5.6595648,5.659225,0,235,710644.34,2773.986477,0,15.110994,235,4989,0,5.6599335,0.226028,0,3,13,0,5.6595648
2016-09-03T14:09:00.000Z,0.00039623119,116,14.352941,127,1,0,0,0,5.6663651,5.6673834,0,235,708552.08,2773.986477,0,15.110994,235,5019,0,5.6599335,0.2341864,0,3,13,0,5.6663651
2016-09-03T14:09:30.000Z,0.00040275941,116,14.352941,127,1,0,0,0,5.6557985,5.6553546,0,235,709202.72,2773.986477,0,15.110994,235,5049,0,5.6599335,0.2221576,0,3,13,0,5.6557985
2016-09-03T14:10:00.000Z,0.00040028137,116,14.352941,127,1,0,0,0,5.6563959,5.6571489,0,235,709709.77,2773.986477,0,15.110994,235,5079,0,5.6599335,0.22395189,0,3,13,0,5.6563959
2016-09-03T14:10:30.000Z,0.0004026903,116,14.352941,127,1,0,0,0,5.6556511,5.6553098,0,235,708121.33,2773.986477,0,15.110994,235,5109,0,5.6599335,0.2221128,0,3,13,0,5.6556511
2016-09-03T14:11:00.000Z,0.00040101533,116,14.352941,127,1,0,0,0,5.6491879,5.6491765,0,235,708986.08,2773.986477,0,15.110994,235,5139,0,5.6599335,0.21597949,0,3,13,0,5.6491879
2016-09-03T14:11:30.000Z,0.0004015837,116,14.352941,127,1,0,0,0,5.6524631,5.6524891,0,235,709343.07,2773.986477,0,15.110994,235,5169,0,5.6599335,0.21929208,0,3,13,0,5.6524631
2016-09-03T14:12:00.000Z,0.00040172259,116,14.352941,127,1,0,0,0,5.6553737,5.6553745,0,235,708260.95,2773.986477,0,15.110994,235,5199,0,5.6599335,0.22217754,0,3,13,0,5.6553737
2016-09-03T14:12:30.000Z,0.00039955885,116,14.352941,127,1,0,0,0,5.658159,5.658159,0,235,708051.51,2773.986477,0,15.110994,235,5229,0,5.6599335,0.22496198,0,3,13,0,5.658159
2016-09-03T14:13:00.000Z,0.00039995472,116,14.352941,127,1,0,0,0,5.658255,5.658255,0,235,707321.7,2773.986477,0,15.110994,235,5259,0,5.6599335,0.225058,0,3,13,0,5.658255
2016-09-03T14:13:30.000Z,0.00039963311,116,14.352941,127,1,0,0,0,5.658255,5.658255,0,235,708336.17,2773.986477,0,15.110994,235,5289,0,5.6599335,0.225058,0,3,13,0,5.658255
2016-09-03T14:14:00.000Z,0.00039665911,116,14.352941,127,1,0,0,0,5.658255,5.658255,0,235,708982.84,2773.986477,0,15.110994,235,5319,0,5.6599335,0.225058,0,3,13,0,5.658255
2016-09-03T14:14:30.000Z,0.00039786314,116,14.352941,127,1,0,0,0,5.658255,5.658255,0,235,708552.08,2773.986477,0,15.110994,235,5349,0,5.6599335,0.225058,0,3,13,0,5.658255
2016-09-03T14:15:00.000Z,0.00039636827,116,14.352941,127,1,0,0,0,5.658255,5.658255,0,235,708413.54,2773.986477,0,15.110994,235,5379,0,5.6599335,0.225058,0,3,13,0,5.658255
2016-09-03T14:15:30.000Z,0.00039979714,116,14.352941,127,1,0,0,0,5.6687607,5.6683985,0,235,707178.12,2773.986477,0,15.110994,235,5409,0,5.6599335,0.23520147,0,3,13,0,5.6687607
2016-09-03T14:16:00.000Z,0.00039648203,116,14.352941,127,1,0,0,0,5.661419,5.6617565,0,235,706817.89,2773.986477,0,15.110994,235,5439,0,5.6599335,0.22855955,0,3,13,0,5.661419
2016-09-03T14:16:30.000Z,0.00040164548,116,14.352941,127,1,0,0,0,5.6587268,5.6587381,0,235,707321.7,2773.986477,0,15.110994,235,5469,0,5.6599335,0.22554108,0,3,13,0,5.6587268
2016-09-03T14:17:00.000Z,0.00040070566,116,14.352941,127,1,0,0,0,5.658634,5.658634,0,235,707178.12,2773.986477,0,15.110994,235,5499,0,5.6599335,0.225437,0,3,13,0,5.658634
2016-09-03T14:17:30.000Z,0.00040309408,116,14.352941,127,1,0,0,0,5.658634,5.658634,0,235,706394.69,2773.986477,0,15.110994,235,5529,0,5.6599335,0.225437,0,3,13,0,5.658634
2016-09-03T14:18:00.000Z,0.00040015794,116,14.352941,127,1,0,0,0,5.658634,5.658634,0,235,706390.37,2773.986477,0,15.110994,235,5559,0,5.6599335,0.225437,0,3,13,0,5.658634
2016-09-03T14:18:30.000Z,0.00039959467,116,14.352941,127,1,0,0,0,5.658634,5.658634,0,235,696254.03,2773.986477,0,15.110994,235,5587,0,5.6599335,0.225437,0,3,13,0,5.658634
2016-09-03T14:19:00.000Z,0.00039947013,116,14.352941,127,1,0,0,0,5.658634,5.658634,0,235,696923.02,2773.986477,0,15.110994,235,5619,0,5.6599335,0.225437,0,3,13,0,5.658634
2016-09-03T14:19:30.000Z,0.0003972506,116,14.352941,127,1,0,0,0,5.6562638,5.6562638,0,235,695508.39,2773.986477,0,15.110994,235,5649,0,5.6599335,0.2230668,0,3,13,0,5.6562638
2016-09-03T14:20:00.000Z,0.00039912254,116,14.352941,127,1,0,0,0,5.6573223,5.6573223,0,235,696368.83,2773.986477,0,15.110994,235,5679,0,5.6599335,0.22412526,0,3,13,0,5.6573223
2016-09-03T14:20:30.000Z,0.00039830021,116,14.352941,127,1,0,0,0,5.6587314,5.6587314,0,235,696124.84,2773.986477,0,15.110994,235,5709,0,5.6599335,0.22553441,0,3,13,0,5.6587314
2016-09-03T14:21:00.000Z,0.00039609953,116,14.352941,127,1,0,0,0,5.651938,5.6526222,0,235,695262.24,2773.986477,0,15.110994,235,5739,0,5.6599335,0.2194252,0,3,13,0,5.651938
2016-09-03T14:21:30.000Z,0.00040024714,116,14.352941,127,1,0,0,0,5.651399,5.6507298,0,235,697283.25,2773.986477,0,15.110994,235,5769,0,5.6599335,0.21753284,0,3,13,0,5.651399
2016-09-03T14:22:00.000Z,0.00040333125,116,14.352941,127,1,0,0,0,5.6516784,5.652353,0,235,695649.46,2773.986477,0,15.110994,235,5799,0,5.6599335,0.21915596,0,3,13,0,5.6516784
2016-09-03T14:22:30.000Z,0.00039653452,116,14.352941,127,1,0,0,0,5.6563794,5.6563794,0,235,695662.77,2773.986477,0,15.110994,235,5829,0,5.6599335,0.2231824,0,3,13,0,5.6563794
2016-09-03T14:23:00.000Z,0.00039801244,116,14.352941,127,1,0,0,0,5.6591688,5.6591688,0,235,696445.84,2773.986477,0,15.110994,235,5859,0,5.6599335,0.22597181,0,3,13,0,5.6591688
2016-09-03T14:23:30.000Z,0.0003960987,116,14.352941,127,1,0,0,0,5.6500795,5.6507858,0,235,694930.08,2773.986477,0,15.110994,235,5889,0,5.6599335,0.21758879,0,3,13,0,5.6500795
