Time,EditFlag,H2S4,Depth,TOTGAS2,H2S5,NORMGAS,TOTGAS,TOTGAS6,CO2_2,CO2_3,TOTGAS5,H2S6,RigActivityCode,CO2,TOTGAS3,H2S1,H2S3,H2S2,TOTGAS4,H2S7,H2S8
2016-08-14T20:05:45.000Z,0,3.62703E-08,0,0,1.74729E-07,0,5.78065E-05,0,0,0,0,0,4,0,0,1.53513E-08,-1.5746E-08,4.21523E-08,0,0,0
2016-08-14T20:06:00.000Z,0,3.49254E-08,0,0,1.73944E-07,0,5.77405E-05,0,0,0,0,0,4,0,0,1.67189E-08,-1.60965E-08,4.36722E-08,0,0,0
2016-08-14T20:06:15.000Z,0,3.68914E-08,0,0,1.72173E-07,0,5.77214E-05,0,0,0,0,0,4,0,0,1.56833E-08,-1.57888E-08,4.17683E-08,0,0,0
2016-08-14T20:06:30.000Z,0,3.67999E-08,0,0,1.73329E-07,0,5.77647E-05,0,0,0,0,0,4,0,0,1.58861E-08,-1.50999E-08,4.43463E-08,0,0,0
2016-08-14T20:06:45.000Z,0,3.66224E-08,0,0,1.73322E-07,0,5.78108E-05,0,0,0,0,0,4,0,0,1.63231E-08,-1.50468E-08,4.21922E-08,0,0,0
2016-08-14T20:07:00.000Z,0,3.52857E-08,0,0,1.72611E-07,0,5.77918E-05,0,0,0,0,0,4,0,0,1.77105E-08,-1.62752E-08,4.31992E-08,0,0,0
2016-08-14T20:07:15.000Z,0,3.54639E-08,0,0,1.72791E-07,0,5.78178E-05,0,0,0,0,0,4,0,0,1.65448E-08,-1.6251E-08,4.33864E-08,0,0,0
2016-08-14T20:07:30.000Z,0,3.49241E-08,0,0,1.72631E-07,0,5.78311E-05,0,0,0,0,0,4,0,0,1.72256E-08,-1.55822E-08,4.3708E-08,0,0,0
2016-08-14T20:07:45.000Z,0,3.44782E-08,0,0,1.73487E-07,0,5.79078E-05,0,0,0,0,0,4,0,0,1.81736E-08,-1.57718E-08,4.44106E-08,0,0,0
2016-08-14T20:08:00.000Z,0,3.64309E-08,0,0,1.7299E-07,0,5.79649E-05,0,0,0,0,0,4,0,0,1.68157E-08,-1.48469E-08,4.38085E-08,0,0,0
2016-08-14T20:08:15.000Z,0,3.56351E-08,0,0,1.72724E-07,0,5.79514E-05,0,0,0,0,0,4,0,0,1.73868E-08,-1.68456E-08,4.29598E-08,0,0,0
2016-08-14T20:08:30.000Z,0,3.62688E-08,0,0,1.7351E-07,0,5.79466E-05,0,0,0,0,0,4,0,0,1.66948E-08,-1.54288E-08,4.32337E-08,0,0,0
2016-08-14T20:08:45.000Z,0,3.47462E-08,0,0,1.73515E-07,0,5.78809E-05,0,0,0,0,0,4,0,0,1.58601E-08,-1.60819E-08,4.36397E-08,0,0,0
2016-08-14T20:09:00.000Z,0,3.64376E-08,0,0,1.74138E-07,0,5.77926E-05,0,0,0,0,0,4,0,0,1.71639E-08,-1.60924E-08,4.22705E-08,0,0,0
2016-08-14T20:09:15.000Z,0,3.71513E-08,0,0,1.72225E-07,0,5.7728E-05,0,0,0,0,0,4,0,0,1.72565E-08,-1.57088E-08,4.3063E-08,0,0,0
2016-08-14T20:09:30.000Z,0,3.51863E-08,0,0,1.71763E-07,0,5.77284E-05,0,0,0,0,0,4,0,0,1.62604E-08,-1.50495E-08,4.21616E-08,0,0,0
2016-08-14T20:09:45.000Z,0,3.56376E-08,0,0,1.72266E-07,0,5.76761E-05,0,0,0,0,0,4,0,0,1.66638E-08,-1.65831E-08,4.37227E-08,0,0,0
2016-08-14T20:10:00.000Z,0,3.625E-08,0,0,1.74712E-07,0,5.77187E-05,0,0,0,0,0,4,0,0,1.62523E-08,-1.52121E-08,4.24982E-08,0,0,0
2016-08-14T20:10:15.000Z,0,3.75135E-08,0,0,1.73331E-07,0,5.77364E-05,0,0,0,0,0,4,0,0,1.72804E-08,-1.51537E-08,4.31906E-08,0,0,0
2016-08-14T20:10:30.000Z,0,3.59814E-08,0,0,1.72554E-07,0,5.77319E-05,0,0,0,0,0,4,0,0,1.76236E-08,-1.68971E-08,4.39314E-08,0,0,0
2016-08-14T20:10:45.000Z,0,3.71493E-08,0,0,1.73265E-07,0,5.7663E-05,0,0,0,0,0,4,0,0,1.50802E-08,-1.64124E-08,4.41834E-08,0,0,0
2016-08-14T20:11:00.000Z,0,3.65234E-08,0,0,1.72895E-07,0,5.75627E-05,0,0,0,0,0,4,0,0,1.61651E-08,-1.51509E-08,4.4005E-08,0,0,0
2016-08-14T20:11:15.000Z,0,3.61781E-08,0,0,1.72537E-07,0,5.76033E-05,0,0,0,0,0,4,0,0,1.51217E-08,-1.62142E-08,4.51031E-08,0,0,0
2016-08-14T20:11:30.000Z,0,3.43064E-08,0,0,1.73249E-07,0,5.76008E-05,0,0,0,0,0,4,0,0,1.75003E-08,-1.58315E-08,4.49771E-08,0,0,0
2016-08-14T20:11:45.000Z,0,3.6354E-08,0,0,1.74047E-07,0,5.77351E-05,0,0,0,0,0,4,0,0,1.71468E-08,-1.50224E-08,4.4049E-08,0,0,0
2016-08-14T20:12:00.000Z,0,3.64473E-08,0,0,1.73761E-07,0,5.7724E-05,0,0,0,0,0,4,0,0,1.66567E-08,-1.6011E-08,4.41124E-08,0,0,0
2016-08-14T20:12:15.000Z,0,3.5736E-08,0,0,1.73654E-07,0,5.77827E-05,0,0,0,0,0,4,0,0,1.5502E-08,-1.54855E-08,4.27261E-08,0,0,0
2016-08-14T20:12:30.000Z,0,3.65343E-08,0,0,1.73407E-07,0,5.77678E-05,0,0,0,0,0,4,0,0,1.55837E-08,-1.50516E-08,4.40436E-08,0,0,0
2016-08-14T20:12:45.000Z,0,3.64452E-08,0,0,1.75103E-07,0,5.78202E-05,0,0,0,0,0,4,0,0,1.61897E-08,-1.66209E-08,4.29308E-08,0,0,0
2016-08-14T20:13:00.000Z,0,3.53854E-08,0,0,1.74279E-07,0,5.78033E-05,0,0,0,0,0,4,0,0,1.59299E-08,-1.60772E-08,4.32122E-08,0,0,0
2016-08-14T20:13:15.000Z,0,3.52879E-08,0,0,1.73398E-07,0,5.78226E-05,0,0,0,0,0,4,0,0,1.65065E-08,-1.60234E-08,4.37674E-08,0,0,0
2016-08-14T20:13:30.000Z,0,3.69766E-08,0,0,1.73408E-07,0,5.77095E-05,0,0,0,0,0,4,0,0,1.64547E-08,-1.59504E-08,4.37754E-08,0,0,0
2016-08-14T20:13:45.000Z,0,3.60807E-08,0,0,1.74134E-07,0,5.77455E-05,0,0,0,0,0,4,0,0,1.70122E-08,-1.57415E-08,4.40824E-08,0,0,0
2016-08-14T20:14:00.000Z,0,3.54571E-08,0,0,1.7404E-07,0,5.76405E-05,0,0,0,0,0,4,0,0,1.61285E-08,-1.57761E-08,4.41875E-08,0,0,0
2016-08-14T20:14:15.000Z,0,3.59049E-08,0,0,1.72538E-07,0,5.78723E-05,0,0,0,0,0,4,0,0,1.71944E-08,-1.62482E-08,4.38143E-08,0,0,0
2016-08-14T20:14:30.000Z,0,3.5908E-08,0,0,1.73436E-07,0,5.78343E-05,0,0,0,0,0,4,0,0,1.66536E-08,-1.47457E-08,4.31252E-08,0,0,0
2016-08-14T20:14:45.000Z,0,3.64324E-08,0,0,1.73182E-07,0,5.78634E-05,0,0,0,0,0,4,0,0,1.68137E-08,-1.62325E-08,4.35432E-08,0,0,0
2016-08-14T20:15:00.000Z,0,3.49201E-08,0,0,1.72882E-07,0,5.78655E-05,0,0,0,0,0,4,0,0,1.62477E-08,-1.40286E-08,4.33826E-08,0,0,0
2016-08-14T20:15:15.000Z,0,3.62592E-08,0,0,1.73257E-07,0,5.80039E-05,0,0,0,0,0,4,0,0,1.69709E-08,-1.52046E-08,4.26958E-08,0,0,0
2016-08-14T20:15:30.000Z,0,3.54531E-08,0,0,1.72738E-07,0,5.79738E-05,0,0,0,0,0,4,0,0,1.63315E-08,-1.54477E-08,4.34089E-08,0,0,0
2016-08-14T20:15:45.000Z,0,3.52788E-08,0,0,1.73884E-07,0,5.78754E-05,0,0,0,0,0,4,0,0,1.67239E-08,-1.6125E-08,4.27047E-08,0,0,0
2016-08-14T20:16:00.000Z,0,3.51925E-08,0,0,1.7344E-07,0,5.78201E-05,0,0,0,0,0,4,0,0,1.64559E-08,-1.52857E-08,4.07759E-08,0,0,0
2016-08-14T20:16:15.000Z,0,3.60736E-08,0,0,1.72207E-07,0,5.78632E-05,0,0,0,0,0,4,0,0,1.66371E-08,-1.52255E-08,4.04588E-08,0,0,0
2016-08-14T20:16:30.000Z,0,3.56326E-08,0,0,1.74669E-07,0,5.78313E-05,0,0,0,0,0,4,0,0,1.5955E-08,-1.44363E-08,4.31979E-08,0,0,0
2016-08-14T20:16:45.000Z,0,3.63427E-08,0,0,1.73521E-07,0,5.79031E-05,0,0,0,0,0,4,0,0,1.53378E-08,-1.46518E-08,4.13443E-08,0,0,0
2016-08-14T20:17:00.000Z,0,3.56345E-08,0,0,1.74149E-07,0,5.79402E-05,0,0,0,0,0,4,0,0,1.59838E-08,-1.55345E-08,4.12886E-08,0,0,0
2016-08-14T20:17:15.000Z,0,3.47525E-08,0,0,1.72694E-07,0,5.78074E-05,0,0,0,0,0,4,0,0,1.69033E-08,-1.47452E-08,4.23612E-08,0,0,0
2016-08-14T20:17:30.000Z,0,3.60807E-08,0,0,1.72724E-07,0,5.76924E-05,0,0,0,0,0,4,0,0,1.72065E-08,-1.65196E-08,4.33641E-08,0,0,0
2016-08-14T20:17:45.000Z,0,3.57267E-08,0,0,1.72547E-07,0,5.78466E-05,0,0,0,0,0,4,0,0,1.60142E-08,-1.61395E-08,4.28987E-08,0,0,0
2016-08-14T20:18:00.000Z,0,3.71661E-08,0,0,1.73218E-07,0,5.78778E-05,0,0,0,0,0,4,0,0,1.71588E-08,-1.58264E-08,4.17068E-08,0,0,0
2016-08-14T20:18:15.000Z,0,3.65388E-08,0,0,1.73862E-07,0,5.79408E-05,0,0,0,0,0,4,0,0,1.65086E-08,-1.53125E-08,4.16922E-08,0,0,0
2016-08-14T20:18:30.000Z,0,3.43802E-08,0,0,1.72445E-07,0,5.7951E-05,0,0,0,0,0,4,0,0,1.8631E-08,-1.57988E-08,4.08078E-08,0,0,0
2016-08-14T20:18:45.000Z,0,3.50159E-08,0,0,1.72624E-07,0,5.78785E-05,0,0,0,0,0,4,0,0,1.69278E-08,-1.50632E-08,4.18981E-08,0,0,0
2016-08-14T20:19:00.000Z,0,3.56396E-08,0,0,1.72876E-07,0,5.78497E-05,0,0,0,0,0,4,0,0,1.5812E-08,-1.50546E-08,4.35331E-08,0,0,0
2016-08-14T20:19:15.000Z,0,3.49197E-08,0,0,1.73881E-07,0,5.78654E-05,0,0,0,0,0,4,0,0,1.61904E-08,-1.58635E-08,4.16021E-08,0,0,0
2016-08-14T20:19:30.000Z,0,3.54602E-08,0,0,1.72711E-07,0,5.78171E-05,0,0,0,0,0,4,0,0,1.52429E-08,-1.52878E-08,4.20381E-08,0,0,0
2016-08-14T20:19:45.000Z,0,3.52797E-08,0,0,1.72542E-07,0,5.77968E-05,0,0,0,0,0,4,0,0,1.5997E-08,-1.56702E-08,4.30957E-08,0,0,0
2016-08-14T20:20:00.000Z,0,3.63401E-08,0,0,1.73623E-07,0,5.7818E-05,0,0,0,0,0,4,0,0,1.61383E-08,-1.62873E-08,4.16801E-08,0,0,0
2016-08-14T20:20:15.000Z,0,3.53597E-08,0,0,1.73021E-07,0,5.79099E-05,0,0,0,0,0,4,0,0,1.63042E-08,-1.6821E-08,4.32804E-08,0,0,0
2016-08-14T20:20:30.000Z,0,3.62576E-08,0,0,1.72813E-07,0,5.79051E-05,0,0,0,0,0,4,0,0,1.5753E-08,-1.61857E-08,4.32843E-08,0,0,0
2016-08-14T20:20:45.000Z,0,3.49174E-08,0,0,1.7387E-07,0,5.78924E-05,0,0,0,0,0,4,0,0,1.59853E-08,-1.52759E-08,4.22059E-08,0,0,0
2016-08-14T20:21:00.000Z,0,3.47487E-08,0,0,1.72819E-07,0,5.79449E-05,0,0,0,0,0,4,0,0,1.4917E-08,-1.64946E-08,4.1779E-08,0,0,0
2016-08-14T20:21:15.000Z,0,3.43729E-08,0,0,1.72908E-07,0,5.79239E-05,0,0,0,0,0,4,0,0,1.48349E-08,-1.56264E-08,4.23376E-08,0,0,0
2016-08-14T20:21:30.000Z,0,3.59886E-08,0,0,1.72628E-07,0,5.78122E-05,0,0,0,0,0,4,0,0,1.40043E-08,-1.54911E-08,4.29904E-08,0,0,0
2016-08-14T20:21:45.000Z,0,3.6086E-08,0,0,1.73509E-07,0,5.7717E-05,0,0,0,0,0,4,0,0,1.55029E-08,-1.65312E-08,4.32887E-08,0,0,0
2016-08-14T20:22:00.000Z,0,3.57281E-08,0,0,1.72789E-07,0,5.76782E-05,0,0,0,0,0,4,0,0,1.46904E-08,-1.54155E-08,4.28243E-08,0,0,0
2016-08-14T20:22:15.000Z,0,3.67139E-08,0,0,1.73404E-07,0,5.76628E-05,0,0,0,0,0,4,0,0,1.57569E-08,-1.69737E-08,4.25272E-08,0,0,0
2016-08-14T20:22:30.000Z,0,3.69877E-08,0,0,1.72606E-07,0,5.75631E-05,0,0,0,0,0,4,0,0,1.60476E-08,-1.73022E-08,4.38747E-08,0,0,0
2016-08-14T20:22:45.000Z,0,3.62725E-08,0,0,1.72784E-07,0,5.74991E-05,0,0,0,0,0,4,0,0,1.60015E-08,-1.63502E-08,4.30596E-08,0,0,0
2016-08-14T20:23:00.000Z,0,3.49276E-08,0,0,1.73326E-07,0,5.76571E-05,0,0,0,0,0,4,0,0,1.6707E-08,-1.69244E-08,4.38039E-08,0,0,0
2016-08-14T20:23:15.000Z,0,3.63549E-08,0,0,1.73057E-07,0,5.76296E-05,0,0,0,0,0,4,0,0,1.56612E-08,-1.70676E-08,4.39355E-08,0,0,0
2016-08-14T20:23:30.000Z,0,3.55654E-08,0,0,1.7305E-07,0,5.76165E-05,0,0,0,0,0,4,0,0,1.64375E-08,-1.7434E-08,4.34959E-08,0,0,0
2016-08-14T20:23:45.000Z,0,3.50333E-08,0,0,1.74438E-07,0,5.75774E-05,0,0,0,0,0,4,0,0,1.52477E-08,-1.76669E-08,4.2402E-08,0,0,0
2016-08-14T20:24:00.000Z,0,3.69797E-08,0,0,1.72624E-07,0,5.75631E-05,0,0,0,0,0,4,0,0,1.5333E-08,-1.67308E-08,4.4281E-08,0,0,0
2016-08-14T20:24:15.000Z,0,3.49319E-08,0,0,1.7272E-07,0,5.75531E-05,0,0,0,0,0,4,0,0,1.62241E-08,-1.70477E-08,4.39935E-08,0,0,0
2016-08-14T20:24:30.000Z,0,3.59048E-08,0,0,1.7502E-07,0,5.75249E-05,0,0,0,0,0,4,0,0,1.80612E-08,-1.70981E-08,4.29171E-08,0,0,0
2016-08-14T20:24:45.000Z,0,3.64448E-08,0,0,1.7333E-07,0,5.7525E-05,0,0,0,0,0,4,0,0,1.64906E-08,-1.59836E-08,4.25698E-08,0,0,0
2016-08-14T20:25:00.000Z,0,3.56391E-08,0,0,1.72893E-07,0,5.75495E-05,0,0,0,0,0,4,0,0,1.68957E-08,-1.54843E-08,4.23225E-08,0,0,0
2016-08-14T20:25:15.000Z,0,3.47476E-08,0,0,1.72991E-07,0,5.76134E-05,0,0,0,0,0,4,0,0,1.6706E-08,-1.42576E-08,4.29309E-08,0,0,0
2016-08-14T20:25:30.000Z,0,3.5641E-08,0,0,1.72976E-07,0,5.75869E-05,0,0,0,0,0,4,0,0,1.48469E-08,-1.48941E-08,4.22205E-08,0,0,0
2016-08-14T20:25:45.000Z,0,3.59978E-08,0,0,1.72355E-07,0,5.76046E-05,0,0,0,0,0,4,0,0,1.53707E-08,-1.65376E-08,4.15568E-08,0,0,0
2016-08-14T20:26:00.000Z,0,3.52905E-08,0,0,1.72522E-07,0,5.76209E-05,0,0,0,0,0,4,0,0,1.45478E-08,-1.55838E-08,4.07098E-08,0,0,0
2016-08-14T20:26:15.000Z,0,3.49241E-08,0,0,1.71992E-07,0,5.76129E-05,0,0,0,0,0,4,0,0,1.45373E-08,-1.46463E-08,4.11606E-08,0,0,0
2016-08-14T20:26:30.000Z,0,3.59158E-08,0,0,1.74207E-07,0,5.75417E-05,0,0,0,0,0,4,0,0,1.5229E-08,-1.61505E-08,4.16765E-08,0,0,0
2016-08-14T20:26:45.000Z,0,3.60798E-08,0,0,1.73165E-07,0,5.75171E-05,0,0,0,0,0,4,0,0,1.55759E-08,-1.55573E-08,4.13789E-08,0,0,0
2016-08-14T20:27:00.000Z,0,3.57332E-08,0,0,1.72558E-07,0,5.74998E-05,0,0,0,0,0,4,0,0,1.48557E-08,-1.65403E-08,4.25821E-08,0,0,0
2016-08-14T20:27:15.000Z,0,3.46556E-08,0,0,1.74767E-07,0,5.75829E-05,0,0,0,0,0,4,0,0,1.49404E-08,-1.62599E-08,4.25286E-08,0,0,0
2016-08-14T20:27:30.000Z,0,3.59082E-08,0,0,1.72969E-07,0,5.7541E-05,0,0,0,0,0,4,0,0,1.62973E-08,-1.57784E-08,4.10777E-08,0,0,0
2016-08-14T20:27:45.000Z,0,3.4923E-08,0,0,1.74045E-07,0,5.76589E-05,0,0,0,0,0,4,0,0,1.56459E-08,-1.58675E-08,4.2161E-08,0,0,0
2016-08-14T20:28:00.000Z,0,3.43842E-08,0,0,1.74567E-07,0,5.76486E-05,0,0,0,0,0,4,0,0,1.6238E-08,-1.66595E-08,4.12455E-08,0,0,0
2016-08-14T20:28:15.000Z,0,3.44745E-08,0,0,1.73354E-07,0,5.76122E-05,0,0,0,0,0,4,0,0,1.63401E-08,-1.54233E-08,4.26399E-08,0,0,0
2016-08-14T20:28:30.000Z,0,3.62613E-08,0,0,1.73505E-07,0,5.76088E-05,0,0,0,0,0,4,0,0,1.47756E-08,-1.70407E-08,4.19497E-08,0,0,0
2016-08-14T20:28:45.000Z,0,3.59015E-08,0,0,1.72191E-07,0,5.75347E-05,0,0,0,0,0,4,0,0,1.7296E-08,-1.61635E-08,4.17587E-08,0,0,0
2016-08-14T20:29:00.000Z,0,3.4926E-08,0,0,1.72962E-07,0,5.75204E-05,0,0,0,0,0,4,0,0,1.63575E-08,-1.66831E-08,4.1781E-08,0,0,0
2016-08-14T20:29:15.000Z,0,3.50165E-08,0,0,1.72247E-07,0,5.74996E-05,0,0,0,0,0,4,0,0,1.62859E-08,-1.55239E-08,4.32511E-08,0,0,0
2016-08-14T20:29:30.000Z,0,3.56377E-08,0,0,1.72786E-07,0,5.74695E-05,0,0,0,0,0,4,0,0,1.6023E-08,-1.61578E-08,4.32283E-08,0,0,0
2016-08-14T20:29:45.000Z,0,3.68002E-08,0,0,1.73051E-07,0,5.75132E-05,0,0,0,0,0,4,0,0,1.57095E-08,-1.68317E-08,4.14713E-08,0,0,0
2016-08-14T20:30:00.000Z,0,3.54665E-08,0,0,1.72964E-07,0,5.74916E-05,0,0,0,0,0,4,0,0,1.50433E-08,-1.66795E-08,4.13318E-08,0,0,0
2016-08-14T20:30:15.000Z,0,3.60018E-08,0,0,1.73059E-07,0,5.75423E-05,0,0,0,0,0,4,0,0,1.6412E-08,-1.71149E-08,4.2991E-08,0,0,0
2016-08-14T20:30:30.000Z,0,3.50179E-08,0,0,1.72608E-07,0,5.75941E-05,0,0,0,0,0,4,0,0,1.51702E-08,-1.60458E-08,4.24475E-08,0,0,0
2016-08-14T20:30:45.000Z,0,3.63621E-08,0,0,1.73947E-07,0,5.76114E-05,0,0,0,0,0,4,0,0,1.66516E-08,-1.54442E-08,4.20636E-08,0,0,0
2016-08-14T20:31:00.000Z,0,3.6711E-08,0,0,1.72814E-07,0,5.7571E-05,0,0,0,0,0,4,0,0,1.5598E-08,-1.68299E-08,4.25396E-08,0,0,0
2016-08-14T20:31:15.000Z,0,3.72503E-08,0,0,1.73161E-07,0,5.75644E-05,0,0,0,0,0,4,0,0,1.51979E-08,-1.58513E-08,4.19687E-08,0,0,0
2016-08-14T20:31:30.000Z,0,3.74243E-08,0,0,1.72425E-07,0,5.7538E-05,0,0,0,0,0,4,0,0,1.64105E-08,-1.70576E-08,4.19601E-08,0,0,0
2016-08-14T20:31:45.000Z,0,3.71498E-08,0,0,1.7104E-07,0,5.75365E-05,0,0,0,0,0,4,0,0,1.60243E-08,-1.53433E-08,4.30934E-08,0,0,0
2016-08-14T20:32:00.000Z,0,3.59038E-08,0,0,1.72819E-07,0,5.75388E-05,0,0,0,0,0,4,0,0,1.58083E-08,-1.62945E-08,4.21304E-08,0,0,0
2016-08-14T20:32:15.000Z,0,3.68846E-08,0,0,1.729E-07,0,5.76032E-05,0,0,0,0,0,4,0,0,1.72467E-08,-1.61534E-08,4.17769E-08,0,0,0
2016-08-14T20:32:30.000Z,0,3.68886E-08,0,0,1.73056E-07,0,5.76515E-05,0,0,0,0,0,4,0,0,1.5545E-08,-1.65457E-08,4.16339E-08,0,0,0
2016-08-14T20:32:45.000Z,0,3.71486E-08,0,0,1.72543E-07,0,5.76379E-05,0,0,0,0,0,4,0,0,1.65995E-08,-1.52785E-08,4.13012E-08,0,0,0
2016-08-14T20:33:00.000Z,0,3.57127E-08,0,0,1.75463E-07,0,5.76136E-05,0,0,0,0,0,4,0,0,1.59219E-08,-1.59237E-08,4.01329E-08,0,0,0
2016-08-14T20:33:15.000Z,0,3.59081E-08,0,0,1.72447E-07,0,5.76242E-05,0,0,0,0,0,4,0,0,1.60789E-08,-1.60897E-08,4.2189E-08,0,0,0
2016-08-14T20:33:30.000Z,0,3.66237E-08,0,0,1.73508E-07,0,5.76247E-05,0,0,0,0,0,4,0,0,1.50194E-08,-1.61293E-08,4.17429E-08,0,0,0
2016-08-14T20:33:45.000Z,0,3.7405E-08,0,0,1.73998E-07,0,5.76454E-05,0,0,0,0,0,4,0,0,1.5801E-08,-1.57781E-08,4.25852E-08,0,0,0
2016-08-14T20:34:00.000Z,0,3.65291E-08,0,0,1.73166E-07,0,5.7757E-05,0,0,0,0,0,4,0,0,1.61922E-08,-1.62354E-08,4.21454E-08,0,0,0
2016-08-14T20:34:15.000Z,0,3.64399E-08,0,0,1.72894E-07,0,5.777E-05,0,0,0,0,0,4,0,0,1.57417E-08,-1.66654E-08,4.16162E-08,0,0,0
2016-08-14T20:34:30.000Z,0,3.54624E-08,0,0,1.74036E-07,0,5.77722E-05,0,0,0,0,0,4,0,0,1.52286E-08,-1.59163E-08,4.15663E-08,0,0,0
2016-08-14T20:34:45.000Z,0,3.71627E-08,0,0,1.73686E-07,0,5.77498E-05,0,0,0,0,0,4,0,0,1.78129E-08,-1.64349E-08,4.23239E-08,0,0,0
2016-08-14T20:35:00.000Z,0,3.64529E-08,0,0,1.74462E-07,0,5.77407E-05,0,0,0,0,0,4,0,0,1.55251E-08,-1.63099E-08,4.17614E-08,0,0,0
2016-08-14T20:35:15.000Z,0,3.66302E-08,0,0,1.73142E-07,0,5.77169E-05,0,0,0,0,0,4,0,0,1.51726E-08,-1.56378E-08,4.25908E-08,0,0,0
2016-08-14T20:35:30.000Z,0,3.68922E-08,0,0,1.7234E-07,0,5.77725E-05,0,0,0,0,0,4,0,0,1.68008E-08,-1.57348E-08,4.15068E-08,0,0,0
2016-08-14T20:35:45.000Z,0,3.67101E-08,0,0,1.71728E-07,0,5.76621E-05,0,0,0,0,0,4,0,0,1.69323E-08,-1.65114E-08,4.21084E-08,0,0,0
2016-08-14T20:36:00.000Z,0,3.68631E-08,0,0,1.74279E-07,0,5.76027E-05,0,0,0,0,0,4,0,0,1.63392E-08,-1.59442E-08,4.2774E-08,0,0,0
2016-08-14T20:36:15.000Z,0,3.67867E-08,0,0,1.73475E-07,0,5.75282E-05,0,0,0,0,0,4,0,0,1.6013E-08,-1.52485E-08,4.21105E-08,0,0,0
2016-08-14T20:36:30.000Z,0,3.66301E-08,0,0,1.7359E-07,0,5.75717E-05,0,0,0,0,0,4,0,0,1.62507E-08,-1.54187E-08,4.13415E-08,0,0,0
2016-08-14T20:36:45.000Z,0,3.583E-08,0,0,1.72339E-07,0,5.75147E-05,0,0,0,0,0,4,0,0,1.44188E-08,-1.55728E-08,4.11501E-08,0,0,0
2016-08-14T20:37:00.000Z,0,3.57334E-08,0,0,1.72621E-07,0,5.74758E-05,0,0,0,0,0,4,0,0,1.59953E-08,-1.62285E-08,4.10324E-08,0,0,0
2016-08-14T20:37:15.000Z,0,3.5734E-08,0,0,1.73566E-07,0,5.74687E-05,0,0,0,0,0,4,0,0,1.663E-08,-1.54139E-08,4.07907E-08,0,0,0
2016-08-14T20:37:30.000Z,0,3.57432E-08,0,0,1.72853E-07,0,5.75671E-05,0,0,0,0,0,4,0,0,1.5171E-08,-1.52813E-08,4.02267E-08,0,0,0
2016-08-14T20:37:45.000Z,0,3.48311E-08,0,0,1.72156E-07,0,5.75837E-05,0,0,0,0,0,4,0,0,1.44631E-08,-1.47876E-08,4.21432E-08,0,0,0
2016-08-14T20:38:00.000Z,0,3.5996E-08,0,0,1.73877E-07,0,5.76285E-05,0,0,0,0,0,4,0,0,1.56992E-08,-1.69775E-08,4.30359E-08,0,0,0
2016-08-14T20:38:15.000Z,0,3.66274E-08,0,0,1.71455E-07,0,5.76204E-05,0,0,0,0,0,4,0,0,1.47669E-08,-1.52905E-08,4.19804E-08,0,0,0
2016-08-14T20:38:30.000Z,0,3.73346E-08,0,0,1.73151E-07,0,5.76765E-05,0,0,0,0,0,4,0,0,1.41697E-08,-1.57444E-08,4.16169E-08,0,0,0
2016-08-14T20:38:45.000Z,0,3.53786E-08,0,0,1.72615E-07,0,5.7536E-05,0,0,0,0,0,4,0,0,1.49887E-08,-1.57307E-08,4.24815E-08,0,0,0
2016-08-14T20:39:00.000Z,0,3.63257E-08,0,0,1.73471E-07,0,5.76069E-05,0,0,0,0,0,4,0,0,1.53979E-08,-1.52296E-08,4.24067E-08,0,0,0
2016-08-14T20:39:15.000Z,0,3.68889E-08,0,0,1.73055E-07,0,5.74947E-05,0,0,0,0,0,4,0,0,1.66341E-08,-1.74852E-08,4.18912E-08,0,0,0
2016-08-14T20:39:30.000Z,0,3.66206E-08,0,0,1.73325E-07,0,5.75392E-05,0,0,0,0,0,4,0,0,1.55355E-08,-1.63142E-08,4.18788E-08,0,0,0
2016-08-14T20:39:45.000Z,0,3.67923E-08,0,0,1.71396E-07,0,5.74143E-05,0,0,0,0,0,4,0,0,1.65358E-08,-1.50409E-08,4.16643E-08,0,0,0
2016-08-14T20:40:00.000Z,0,3.53501E-08,0,0,1.73644E-07,0,5.739E-05,0,0,0,0,0,4,0,0,1.73063E-08,-1.53764E-08,4.0458E-08,0,0,0
2016-08-14T20:40:15.000Z,0,3.56382E-08,0,0,1.7289E-07,0,5.72109E-05,0,0,0,0,0,4,0,0,1.64765E-08,-1.69134E-08,4.17628E-08,0,0,0
2016-08-14T20:40:30.000Z,0,3.74117E-08,0,0,1.72791E-07,0,5.74291E-05,0,0,0,0,0,4,0,0,1.74995E-08,-1.61414E-08,4.17181E-08,0,0,0
2016-08-14T20:40:45.000Z,0,3.62768E-08,0,0,1.7369E-07,0,5.74388E-05,0,0,0,0,0,4,0,0,1.63783E-08,-1.58311E-08,4.11292E-08,0,0,0
2016-08-14T20:41:00.000Z,0,3.6474E-08,0,0,1.73275E-07,0,5.7567E-05,0,0,0,0,0,4,0,0,1.78506E-08,-1.65505E-08,4.09082E-08,0,0,0
2016-08-14T20:41:15.000Z,0,3.67488E-08,0,0,1.72998E-07,0,5.74068E-05,0,0,0,0,0,4,0,0,1.75697E-08,-1.74233E-08,4.20183E-08,0,0,0
2016-08-14T20:41:30.000Z,0,3.57254E-08,0,0,1.72668E-07,0,5.74662E-05,0,0,0,0,0,4,0,0,1.74664E-08,-1.76311E-08,4.16864E-08,0,0,0
