Time,Depth,PIT2,PIT30,PIT3,PIT_DRILL,DOWNVOL,PIT25,PIT_RESET_DEPTH,PITTOT,PIT10,PIT6,PIT8,PIT5,CIRCVOL,PIT27,PIT19,PIT28,PIT_TRIPOUT,PIT23,PIT1,GL_DRILL,PIT4,PIT7,DISPVOL,PIT21,PIT14,EditFlag,PIT16,PIT15,PIT12,PIT17,PIT26,PIT22,PIT13,PIT20,PIT24,PIT9,PIT11,PIT_TRIPIN,PIT_RESET_TIME,PIT18,LAGVOL,PIT29,RigActivityCode,GAINLOSSTOT
2013-08-28T08:53:30.000Z,0,70.423991,0,-0.51888401,95.775992,0,0,0,403.62534,32.254161,-0.99696683,-0.15018885,38.58596,0,0,2.5004064,0,6.4241782,0,0.67561235,95.775992,77.407556,53.811129,0,3.1717999,13.354483,0,2.2029338,3.945469,2.3696676,6.2101169,0,3.2481193,1.4795322,2.0763834,0,3.2853691,82.933783,6.4241782,2013-08-28T06:28:49.000Z,5.346093,0,0,116,403.62534
2013-08-28T08:54:00.000Z,0,70.42366,0,-0.51509607,95.625461,0,0,0,403.45614,32.262737,-0.99833593,-0.16264153,38.585604,0,0,2.500204,0,6.2209424,0,0.66904009,95.625461,77.407294,53.864933,0,3.1170276,13.353909,0,2.2028861,3.9448148,2.3694434,6.209996,0,3.0928143,1.4802175,2.075523,0,3.281624,82.927966,6.2209424,2013-08-28T06:28:49.000Z,5.3462939,0,0,114,403.45614
2013-08-28T08:54:30.000Z,0,70.424129,0,-0.51626544,95.458683,0,0,0,403.18636,32.155294,-0.99070153,-0.14115953,38.586025,0,0,2.5003704,0,6.0712925,0,0.65741844,95.458683,77.406237,53.851928,0,3.0497994,13.352771,0,2.2028789,3.9450249,2.3692459,6.2098949,0,3.0214876,1.4804722,2.0744487,0,3.2743184,82.928573,6.0712925,2013-08-28T06:28:49.000Z,5.3456212,0,0,114,403.18636
2013-08-28T08:55:00.000Z,0,70.423631,0,-0.51666961,95.495085,0,0,0,403.27522,32.203012,-1.0018932,-0.14308431,38.586906,0,0,2.5002477,0,6.0807519,0,0.65671906,95.495085,77.405326,53.879494,0,3.0323302,13.35158,0,2.2028062,3.9445831,2.3692062,6.2100886,0,3.0496633,1.4805,2.0744159,0,3.2729366,82.941387,6.0807519,2013-08-28T06:28:49.000Z,5.3455832,0,0,114,403.27522
2013-08-28T08:55:30.000Z,0,70.423311,0,-0.51458433,95.518267,0,0,0,403.31444,32.236412,-1.0016022,-0.15019854,38.587315,0,0,2.5001713,0,6.0967059,0,0.67315592,95.518267,77.405453,53.887493,0,3.0225757,13.3528,0,2.201809,3.9434155,2.3688007,6.2101021,0,3.0745204,1.4805534,2.0745346,0,3.2746133,82.923059,6.0967059,2013-08-28T06:28:49.000Z,5.345663,0,0,114,403.31444
2013-08-28T08:56:00.000Z,0,70.424443,0,-0.51550424,95.555838,0,0,0,403.39089,32.226382,-0.9905918,-0.14611307,38.585101,0,0,2.5001923,0,6.1027444,0,0.67665223,95.555838,77.407284,53.918213,0,3.021572,13.354235,0,2.2004109,3.9434804,2.3693719,6.2107693,0,3.0818486,1.4805845,2.0745732,0,3.2798763,82.94306,6.1027444,2013-08-28T06:28:49.000Z,5.3435655,0,0,114,403.39089
2013-08-28T08:56:30.000Z,0,70.423903,0,-0.51541303,95.576639,0,0,0,403.47054,32.306381,-0.99764432,-0.15023034,38.586612,0,0,2.5001952,0,6.115691,0,0.67129243,95.576639,77.406337,53.928371,0,3.021572,13.351844,0,2.2023592,3.9422141,2.3692403,6.2111647,0,3.0948117,1.4809466,2.0745241,0,3.2700341,82.954306,6.115691,2013-08-28T06:28:49.000Z,5.3421558,0,0,114,403.47054
2013-08-28T08:57:00.000Z,0,70.424615,0,-0.51700206,95.776361,0,0,0,403.55735,32.179304,-0.99936514,-0.14626544,38.587131,0,0,2.5002168,0,6.29891,0,0.66506617,95.776361,77.406182,53.950802,0,3.0817428,13.349891,0,2.2006482,3.9422126,2.3689184,6.2110892,0,3.2412795,1.4813417,2.0744414,0,3.2640003,82.967479,6.29891,2013-08-28T06:28:49.000Z,5.3415184,0,0,114,403.55735
2013-08-28T08:57:30.000Z,0,70.423879,0,-0.51802737,96.378454,0,0,0,404.2076,32.245326,-0.98092857,-0.14542918,38.584595,0,0,2.5002028,0,6.8904974,0,0.66072447,96.378454,77.407583,53.964047,0,3.2945927,13.347268,0,2.2003196,3.9442787,2.3693653,6.2104403,0,3.6067332,1.4807023,2.07423,0,3.2735088,82.940795,6.8904974,2013-08-28T06:28:49.000Z,5.3415859,0,0,114,404.2076
2013-08-28T08:58:00.000Z,0,70.423997,0,-0.52276089,96.476551,0,0,0,404.20743,32.172128,-0.98436531,-0.14985316,38.5876,0,0,2.5002206,0,7.014457,0,0.655717,96.476551,77.406735,53.961374,0,3.3425213,13.325375,0,2.2003111,3.9441727,2.3693944,6.2110824,0,3.673703,1.4804766,2.0719804,0,3.2760033,82.917413,7.014457,2013-08-28T06:28:49.000Z,5.3417208,0,0,114,404.20743
2013-08-28T08:58:30.000Z,0,70.41981,0,-0.51561787,96.506463,0,0,0,404.32963,32.24185,-0.980243,-0.14090978,38.588521,0,0,2.5002549,0,7.033641,0,0.65737535,96.506463,77.405597,53.981478,0,3.344965,13.317744,0,2.2003244,3.9438052,2.3694821,6.2080183,0,3.6890147,1.4809759,2.0718703,0,3.2720077,82.938209,7.033641,2013-08-28T06:28:49.000Z,5.3415716,0,0,14,404.32963
2013-08-28T08:59:00.000Z,0,70.417689,0,-0.51534565,96.521913,0,0,0,404.28506,32.172123,-0.97996492,-0.14884547,38.585251,0,0,2.5002499,0,7.035673,0,0.65670243,96.521913,77.405615,53.999525,0,3.344965,13.31822,0,2.2003511,3.9407639,2.3692671,6.2046785,0,3.690708,1.4807713,2.0721543,0,3.2718947,82.953673,7.035673,2013-08-28T06:28:49.000Z,5.3414699,0,0,16,404.28506
2013-08-28T08:59:30.000Z,0,70.425385,0,-0.51415666,96.486915,0,0,0,404.32389,32.244216,-0.98824506,-0.13941119,38.585369,0,0,2.500159,0,7.035673,0,0.66725587,96.486915,77.405877,53.96207,0,3.344965,13.314133,0,2.2003809,3.9428827,2.3692182,6.2109214,0,3.690708,1.480144,2.0719462,0,3.2721585,82.936602,7.035673,2013-08-28T06:28:49.000Z,5.3415411,0,0,16,404.32389
2013-08-28T09:00:00.000Z,0,70.424091,0,-0.51827349,96.530739,0,0,0,404.24309,32.147702,-0.99285465,-0.14459934,38.586329,0,0,2.5001983,0,7.035673,0,0.66524064,96.530739,77.404661,54.012421,0,3.344965,13.311757,0,2.2004134,3.9437379,2.3689429,6.2073991,0,3.690708,1.4809267,2.0720544,0,3.2685748,82.926691,7.035673,2013-08-28T06:28:49.000Z,5.3414583,0,0,16,404.24309
2013-08-28T09:00:30.000Z,0,70.423947,0,-0.51468226,96.403067,0,0,0,404.25864,32.244911,-0.97910588,-0.14205755,38.58645,0,0,2.5002785,0,7.035673,0,0.67305218,96.403067,77.405338,54.008856,0,3.344965,13.176346,0,2.2003882,3.9446952,2.3695367,6.2059941,0,3.690708,1.4808899,2.0720887,0,3.2716471,82.942426,7.035673,2013-08-28T06:28:49.000Z,5.341365,0,0,16,404.25864
2013-08-28T09:01:00.000Z,0,70.424016,0,-0.51720301,96.118265,0,0,0,403.87027,32.152731,-0.98414881,-0.14455447,38.585204,0,0,2.500272,0,7.035673,0,0.66840675,96.118265,77.405532,54.029524,0,3.344965,12.879177,0,2.2004563,3.9458534,2.3685033,6.2046632,0,3.690708,1.4805863,2.0720077,0,3.2655753,82.943631,7.035673,2013-08-28T06:28:49.000Z,5.3414847,0,0,16,403.87027
2013-08-28T09:01:30.000Z,0,70.423036,0,-0.51918494,95.835068,0,0,0,403.64414,32.237406,-0.98588989,-0.1405753,38.588419,0,0,2.5002512,0,7.035673,0,0.66529754,95.835068,77.406212,54.024732,0,3.344965,12.597967,0,2.2003862,3.9469019,2.3690647,6.2030026,0,3.690708,1.4807662,2.0719969,0,3.2727473,82.92053,7.035673,2013-08-28T06:28:49.000Z,5.3412487,0,0,16,403.64414
2013-08-28T09:02:00.000Z,0,70.424543,0,-0.51540479,95.336952,0,0,0,403.05952,32.1612,-0.98118035,-0.14269591,38.586985,0,0,2.5002539,0,7.035673,0,0.65849789,95.336952,77.408985,54.014813,0,3.344965,12.101696,0,2.2004133,3.9433403,2.3689814,6.2043048,0,3.690708,1.481337,2.072043,0,3.2724035,82.909864,7.035673,2013-08-28T06:28:49.000Z,5.3412096,0,0,16,403.05952
2013-08-28T09:02:30.000Z,0,70.423339,0,-0.51621356,94.720767,0,0,0,402.56369,32.25078,-0.98521456,-0.15061613,38.588882,0,0,2.5001813,0,7.035673,0,0.65757428,94.720767,77.405894,53.993542,0,3.344965,11.508167,0,2.2004973,3.9428013,2.3689158,6.2025121,0,3.690708,1.480776,2.0724344,0,3.2682334,82.946329,7.035673,2013-08-28T06:28:49.000Z,5.3414005,0,0,16,402.56369
2013-08-28T09:03:00.000Z,0,70.425858,0,-0.51332548,94.197733,0,0,0,401.87814,32.080006,-0.98290424,-0.14107228,38.584788,0,0,2.5002607,0,7.035673,0,0.65568808,94.197733,77.410207,54.009131,0,3.344965,10.957971,0,2.2003314,3.943464,2.3695162,6.2028071,0,3.690708,1.4808284,2.0860547,0,3.2747111,82.938511,7.035673,2013-08-28T06:28:49.000Z,5.3413293,0,0,16,401.87814
2013-08-28T09:03:30.000Z,0,70.421963,0,-0.52074679,93.709746,0,0,0,401.49001,32.237736,-0.98737463,-0.14688627,38.584878,0,0,2.5003049,0,7.035673,0,0.65046001,93.709746,77.41092,54.042018,0,3.344965,10.408734,0,2.2001503,3.9397156,2.3686227,6.2024038,0,3.690708,1.480086,2.1158473,0,3.2670531,82.925393,7.035673,2013-08-28T06:28:49.000Z,5.3413881,0,0,16,401.49001
2013-08-28T09:04:00.000Z,0,70.423579,0,-0.51640389,93.381499,0,0,0,401.21945,32.232405,-0.97490572,-0.15029221,38.585639,0,0,2.5002763,0,7.035673,0,0.66445133,93.381499,77.403529,54.308911,0,3.344965,9.7989849,0,2.2003107,3.9429388,2.3690319,6.2030528,0,3.690708,1.4808053,2.1391391,0,3.2741596,82.957764,7.035673,2013-08-28T06:28:49.000Z,5.3387224,0,0,16,401.21945
2013-08-28T09:04:30.000Z,0,70.422062,0,-0.51731415,93.244362,0,0,0,401.13064,32.247963,-0.97729628,-0.14535904,38.587373,0,0,2.5001844,0,7.035673,0,0.66958549,93.244362,77.407341,54.734562,0,3.344965,9.2329613,0,2.19931,3.9428243,2.3684333,6.2031243,0,3.690708,1.4807598,2.1467859,0,3.2773485,82.966471,7.035673,2013-08-28T06:28:49.000Z,5.3371476,0,0,16,401.13064
2013-08-28T09:05:00.000Z,0,70.423253,0,-0.51535735,93.164605,0,0,0,401.02526,32.25244,-0.98080302,-0.13906092,38.58482,0,0,2.4993699,0,7.035673,0,0.65516,93.164605,77.405226,55.206186,0,3.344965,8.6756611,0,2.1997771,3.9419368,2.3691061,6.2038507,0,3.690708,1.4805428,2.1496111,0,3.2753817,82.959913,7.035673,2013-08-28T06:28:49.000Z,5.3356439,0,0,16,401.02526
2013-08-28T09:05:30.000Z,0,70.424534,0,-0.51310308,93.260055,0,0,0,401.06189,32.155935,-0.9809774,-0.14244932,38.585613,0,0,2.4987773,0,7.035673,0,0.66973069,93.260055,77.407551,55.715545,0,3.344965,8.2773721,0,2.1988587,3.9449972,2.3691187,6.2037213,0,3.690708,1.4800395,2.1500529,0,3.2715263,82.975644,7.035673,2013-08-28T06:28:49.000Z,5.3356373,0,0,16,401.06189
2013-08-28T09:06:00.000Z,0,70.42369,0,-0.51428189,93.776914,0,0,0,401.68065,32.316928,-0.97869474,-0.15331313,38.585658,0,0,2.4980963,0,7.035673,0,0.65747886,93.776914,77.406178,56.243003,0,3.344965,8.2807217,0,2.1996384,3.9417371,2.368761,6.2036103,0,3.690708,1.481069,2.1496071,0,3.2752136,82.949496,7.035673,2013-08-28T06:28:49.000Z,5.3355441,0,0,16,401.68065
2013-08-28T09:06:30.000Z,0,70.421567,0,-0.5130461,94.240583,0,0,0,402.0777,32.216933,-0.97676449,-0.14057944,38.586451,0,0,2.4981942,0,7.035673,0,0.66767505,94.240583,77.407981,56.676579,0,3.344965,8.322086,0,2.1992439,3.9441985,2.3691197,6.20378,0,3.690708,1.4809019,2.1328857,0,3.268259,82.955131,7.035673,2013-08-28T06:28:49.000Z,5.335469,0,0,16,402.0777
2013-08-28T09:07:00.000Z,0,70.422525,0,-0.51525704,94.52236,0,0,0,402.32524,32.195221,-0.97798766,-0.14326859,38.585144,0,0,2.4980833,0,7.035673,0,0.65829263,94.52236,77.405204,56.970187,0,3.344965,8.3225277,0,2.198061,3.9428407,2.3690004,6.2034997,0,3.690708,1.4807917,2.1114758,0,3.2764447,82.947232,7.035673,2013-08-28T06:28:49.000Z,5.3354844,0,0,16,402.32524
2013-08-28T09:07:30.000Z,0,70.422899,0,-0.5165875,94.63502,0,0,0,402.45947,32.233424,-0.97988399,-0.13957675,38.584156,0,0,2.4982831,0,7.035673,0,0.66039533,94.635278,77.406545,57.085383,0,3.344965,8.3280931,0,2.199245,3.9417994,2.3689115,6.2036494,0,3.690708,1.4808162,2.0993174,0,3.2756413,82.939775,7.035673,2013-08-28T06:28:49.000Z,5.335509,0,0,16,402.45947
2013-08-28T09:08:00.000Z,0,70.424413,0,-0.51492339,94.505077,0,0,0,402.31784,32.197787,-0.98053644,-0.14373519,38.585188,0,0,2.4981871,0,7.035673,0,0.66355606,94.505077,77.408649,56.957737,0,3.344965,8.3335679,0,2.1981538,3.943446,2.3689314,6.2034459,0,3.690708,1.479088,2.09103,0,3.2735128,82.951606,7.035673,2013-08-28T06:28:49.000Z,5.335522,0,0,16,402.31784
2013-08-28T09:08:30.000Z,0,70.422469,0,-0.51505555,94.239321,0,0,0,401.998,32.171601,-0.99066624,-0.13975014,38.585959,0,0,2.4981575,0,7.035673,0,0.65593936,94.239321,77.406558,56.687347,0,3.344965,8.3348084,0,2.1979304,3.9423621,2.3690941,6.2027408,0,3.690708,1.4802544,2.0881559,0,3.2720109,82.950489,7.035673,2013-08-28T06:28:49.000Z,5.3354928,0,0,16,401.998
2013-08-28T09:09:00.000Z,0,70.423496,0,-0.51224297,93.825053,0,0,0,401.68425,32.259191,-0.98017926,-0.14662672,38.585165,0,0,2.4981328,0,7.035673,0,0.65809592,93.825053,77.407282,56.284902,0,3.344965,8.3187608,0,2.1978943,3.9425793,2.3693916,6.2032029,0,3.690708,1.4802567,2.0902006,0,3.2687305,82.951871,7.035673,2013-08-28T06:28:49.000Z,5.335312,0,0,16,401.68425
2013-08-28T09:09:30.000Z,0,70.424748,0,-0.51489133,93.556426,0,0,0,401.4396,32.290746,-0.97844842,-0.14386197,38.583401,0,0,2.4981017,0,7.035673,0,0.65375656,93.556426,77.404466,56.017038,0,3.344965,8.3213131,0,2.1979502,3.9441658,2.3694005,6.198414,0,3.690708,1.4801815,2.1025929,0,3.2726368,82.945302,7.035673,2013-08-28T06:28:49.000Z,5.3316078,0,0,16,401.4396
2013-08-28T09:10:00.000Z,0,70.424301,0,-0.51590483,93.390035,0,0,0,401.17921,32.206157,-0.98258143,-0.14772634,38.584433,0,0,2.4980586,0,7.035673,0,0.6693204,93.390035,77.405795,55.826008,0,3.344965,8.3164689,0,2.197917,3.9435027,2.3696485,6.2027668,0,3.690708,1.4798257,2.129375,0,3.2757191,82.927141,7.035673,2013-08-28T06:28:49.000Z,5.3328372,0,0,16,401.17921
2013-08-28T09:10:30.000Z,0,70.424759,0,-0.51251769,93.398521,0,0,0,401.3524,32.347121,-0.97823216,-0.14523672,38.583208,0,0,2.4980867,0,7.035673,0,0.66973373,93.398521,77.40934,55.81021,0,3.344965,8.3304173,0,2.1979576,3.9418429,2.3692963,6.2015119,0,3.690708,1.4809383,2.1463906,0,3.2759927,82.930974,7.035673,2013-08-28T06:28:49.000Z,5.3328021,0,0,16,401.3524
2013-08-28T09:11:00.000Z,0,70.424909,0,-0.51496867,93.778519,0,0,0,401.64662,32.259697,-0.97763025,-0.14319148,38.587208,0,0,2.4980629,0,7.035673,0,0.65844508,93.778519,77.40808,56.21509,0,3.344965,8.3250282,0,2.197942,3.9444091,2.3693352,6.1981361,0,3.690708,1.4808462,2.1419778,0,3.2721025,82.948249,7.035673,2013-08-28T06:28:49.000Z,5.3320472,0,0,16,401.64662
2013-08-28T09:11:30.000Z,0,70.424405,0,-0.51510516,94.374306,0,0,0,402.10217,32.136329,-0.9759092,-0.14670492,38.586429,0,0,2.4980641,0,7.035673,0,0.67360543,94.374306,77.406192,56.800373,0,3.344965,8.3358442,0,2.1980149,3.9407474,2.3688862,6.1975696,0,3.6910732,1.4805704,2.1427393,0,3.2723776,82.916936,7.035673,2013-08-28T06:28:49.000Z,5.3291893,0,0,14,402.10217
2013-08-28T09:12:00.000Z,0,70.423165,0,-0.51559112,95.030184,0,0,0,402.81813,32.238245,-0.99470978,-0.14151351,38.58338,0,0,2.4981289,0,7.143901,0,0.66429818,95.030184,77.407548,57.368211,0,3.3851954,8.3308836,0,2.1978737,3.94443,2.3691852,6.1963117,0,3.7665551,1.4802539,2.1312905,0,3.2713039,82.922488,7.143901,2013-08-28T06:28:49.000Z,5.3291576,0,0,114,402.81813
2013-08-28T09:12:30.000Z,0,70.422817,0,-0.51387631,95.654218,0,0,0,403.40501,32.206714,-0.97793803,-0.14116584,38.585458,0,0,2.4980831,0,7.215003,0,0.65722922,95.654218,77.407074,57.948884,0,3.4214477,8.3219921,0,2.1979657,3.9444802,2.3692224,6.1961088,0,3.7945648,1.4799044,2.1110751,0,3.2579755,82.898408,7.215003,2013-08-28T06:28:49.000Z,5.3292596,0,0,14,403.40501
2013-08-28T09:13:00.000Z,0,70.424605,0,-0.51513723,96.126339,0,0,0,403.89904,32.234591,-0.97771334,-0.14048751,38.585143,0,0,2.498111,0,7.233161,0,0.65860573,96.126339,77.405716,58.416813,0,3.428858,8.3197296,0,2.1979037,3.940993,2.3687796,6.1966529,0,3.804303,1.4804964,2.09869,0,3.2561457,82.899372,7.233161,2013-08-28T06:28:49.000Z,5.3292009,0,0,16,403.89904
2013-08-28T09:13:30.000Z,0,70.42282,0,-0.51593711,96.312289,0,0,0,404.11231,32.152697,-0.97930189,-0.1417028,38.58661,0,0,2.4981159,0,7.1565682,0,0.65989887,96.312289,77.407182,58.68851,0,3.3960921,8.3146232,0,2.1978437,3.9417364,2.3689129,6.1972634,0,3.7446341,1.4800613,2.0893482,0,3.2737168,83.002824,7.1565682,2013-08-28T06:28:49.000Z,5.3290701,0,0,14,404.11231
2013-08-28T09:14:00.000Z,0,70.42301,0,-0.51499294,95.739576,0,0,0,403.53975,32.196379,-0.97850511,-0.14592987,38.586738,0,0,2.4981056,0,6.3443202,0,0.65504338,95.739576,77.406294,58.91633,0,3.0697593,8.3289894,0,2.1978759,3.9430818,2.3688158,6.1968609,0,3.2352579,1.4796524,2.0837078,0,3.2754153,82.947428,6.3443202,2013-08-28T06:28:49.000Z,5.3291266,0,0,14,403.53975
2013-08-28T09:14:30.000Z,0,70.424193,0,-0.5145254,95.454607,0,0,0,403.28093,32.243136,-0.97884886,-0.14389007,38.585896,0,0,2.4981001,0,5.9475052,0,0.65904693,95.454607,77.407624,59.038349,0,2.9225192,8.320338,0,2.1978741,3.9441898,2.3694173,6.1977011,0,3.0237265,1.480328,2.0805078,0,3.2702436,82.935202,5.9475052,2013-08-28T06:28:49.000Z,5.3290372,0,0,14,403.28093
2013-08-28T09:15:00.000Z,0,70.424735,0,-0.51397034,95.567508,0,0,0,403.46388,32.246707,-0.97900139,-0.14348621,38.586364,0,0,2.4980999,0,5.9610766,0,0.67018359,95.567508,77.4088,59.121299,0,2.921597,8.3392461,0,2.1979029,3.9434647,2.3689406,6.1960004,0,3.0409174,1.479846,2.0775989,0,3.2710576,82.972624,5.9610766,2013-08-28T06:28:49.000Z,5.3289503,0,0,14,403.46388
2013-08-28T09:15:30.000Z,0,70.425073,0,-0.51337866,95.663763,0,0,0,403.44019,32.186589,-0.97855884,-0.14367006,38.584751,0,0,2.4981021,0,5.98315,0,0.65606652,95.663763,77.408779,59.208886,0,2.9284792,8.3284436,0,2.1969289,3.945331,2.3687377,6.1960127,0,3.055367,1.4803246,2.0753582,0,3.2652791,82.946975,5.98315,2013-08-28T06:28:49.000Z,5.3291823,0,0,16,403.44019
2013-08-28T09:16:00.000Z,0,70.425163,0,-0.51459018,95.68514,0,0,0,403.47529,32.207685,-0.97745086,-0.14218683,38.58527,0,0,2.4981473,0,5.9730636,0,0.66019183,95.68514,77.408921,59.263346,0,2.9407985,8.3034735,0,2.1973109,3.9435704,2.3692989,6.1960316,0,3.0287306,1.4806042,2.0744967,0,3.2732634,82.926132,5.9730636,2013-08-28T06:28:49.000Z,5.3291457,0,0,16,403.47529
2013-08-28T09:16:30.000Z,0,70.422416,0,-0.51510538,95.510383,0,0,0,403.30994,32.231398,-0.98026804,-0.14242471,38.58572,0,0,2.4981404,0,5.7339642,0,0.65502067,95.510383,77.408062,59.321467,0,2.8809729,8.316042,0,2.1968042,3.9421289,2.3695799,6.1961809,0,2.8454469,1.4802626,2.0727117,0,3.2625686,82.927424,5.7339642,2013-08-28T06:28:49.000Z,5.3289802,0,0,14,403.30994
2013-08-28T09:17:00.000Z,0,70.425578,0,-0.51485558,95.49921,0,0,0,403.32643,32.172124,-0.97806324,-0.14487991,38.583375,0,0,2.4981165,0,5.7152376,0,0.6625608,95.49921,77.406798,59.314513,0,2.8498018,8.3287911,0,2.1955437,3.9436245,2.3693286,6.1960595,0,2.8672497,1.4804982,2.0719251,0,3.2715628,82.996949,5.7152376,2013-08-28T06:28:49.000Z,5.3293423,0,0,14,403.32643
2013-08-28T09:17:30.000Z,0,70.422336,0,-0.51314208,95.573008,0,0,0,403.40847,32.252512,-0.97963449,-0.14414036,38.58551,0,0,2.4981481,0,5.738675,0,0.660689,95.573008,77.406661,59.360938,0,2.840405,8.3337088,0,2.1962073,3.9430141,2.3694639,6.1960744,0,2.899675,1.4800824,2.0710008,0,3.2679453,82.93771,5.738675,2013-08-28T06:28:49.000Z,5.3292886,0,0,14,403.40847
2013-08-28T09:18:00.000Z,0,70.422676,0,-0.51459257,95.602385,0,0,0,403.35161,32.151532,-0.98015672,-0.14508794,38.586135,0,0,2.4977766,0,5.7650857,0,0.67088777,95.602385,77.41069,59.372109,0,2.850358,8.3267703,0,2.1956797,3.9446225,2.3694049,6.1962241,0,2.9161224,1.4807991,2.0698733,0,3.2692234,82.929449,5.7650857,2013-08-28T06:28:49.000Z,5.3293216,0,0,16,403.35161
2013-08-28T09:18:30.000Z,0,70.426249,0,-0.51674955,95.534723,0,0,0,403.38158,32.286959,-0.97849851,-0.14400683,38.58654,0,0,2.498078,0,5.6773773,0,0.65663792,95.534723,77.407001,59.396046,0,2.8362245,8.3235152,0,2.195593,3.941327,2.3689557,6.1962457,0,2.8312129,1.4799322,2.0695573,0,3.2727484,82.912126,5.6773773,2013-08-28T06:28:49.000Z,5.3293363,0,0,14,403.38158
2013-08-28T09:19:00.000Z,2600,70.424048,0,-0.51695234,95.376664,0,0,0,403.20021,32.25103,-0.98062932,-0.14495049,38.585504,0,0,2.4969081,0,5.4960562,0,0.66213459,95.376664,77.406172,59.406014,0,2.7705143,8.3365945,0,2.1955742,3.9436001,2.3696148,6.1961895,0,2.7253562,1.4802606,2.069526,0,3.2638923,82.93329,5.4960562,2013-08-28T06:28:49.000Z,5.3293944,0,0,14,403.20021
2013-08-28T09:19:30.000Z,2600,70.423435,0,-0.51946681,95.419748,1.095415,0,0,403.2546,32.25387,-0.97825082,-0.14177208,38.584155,34.59147,0,2.4966341,0,5.5246599,0,0.66567539,95.419748,77.408282,59.433349,0.45697989,2.7569689,8.3251187,0,2.1957739,3.9420961,2.3693558,6.1963025,0,2.7691784,1.4807892,2.068462,0,3.2738427,82.918441,5.5246599,2013-08-28T06:28:49.000Z,5.3293614,33.496055,0,14,403.2546
2013-08-28T09:20:00.000Z,2600,70.422534,0,-0.51356563,95.451641,1.095415,0,0,403.28088,32.250195,-0.97716994,-0.14138455,38.585019,34.59147,0,2.4966859,0,5.5466675,0,0.656496,95.451641,77.406313,59.438747,0.45697989,2.7507724,8.3306325,0,2.1956269,3.9428894,2.369964,6.1961004,0,2.7965862,1.4805199,2.0674719,0,3.2702237,82.926761,5.5466675,2013-08-28T06:28:49.000Z,5.3293605,33.496055,0,14,403.28088
2013-08-28T09:20:30.000Z,2600,70.424844,0,-0.5131267,95.462041,1.0830567,0,0,403.21656,32.18041,-0.97746133,-0.1429035,38.585702,34.201214,0,2.4966006,0,5.560725,0,0.6539315,95.462041,77.404697,59.440094,0.45182431,2.75879,8.3263406,0,2.1956921,3.942134,2.3695873,6.1963225,0,2.8026518,1.4807895,2.067442,0,3.2659992,82.925736,5.560725,2013-08-28T06:28:49.000Z,5.3290376,33.118158,0,16,403.21656
2013-08-28T09:21:00.000Z,2600,70.423806,0,-0.51460361,95.481246,0.85017663,0,0,403.26607,32.246498,-0.98290948,-0.14244714,38.584499,26.847231,0,2.4959173,0,5.5577806,0,0.65513963,95.481246,77.406205,59.452929,0.35467254,2.757536,8.3364482,0,2.1957002,3.9430073,2.3693433,6.1961413,0,2.7982238,1.4805343,2.0674518,0,3.2706628,82.8951,5.5577806,2013-08-28T06:28:49.000Z,5.3293552,25.997054,0,16,403.26607
2013-08-28T09:21:30.000Z,2600,70.427401,0,-0.51519096,95.327548,0.65102978,0,0,403.13407,32.237932,-0.98176758,-0.14382472,38.585038,20.558489,0,2.496175,0,5.3978704,0,0.65314395,95.327548,77.408166,59.468628,0.27159343,2.7149304,8.3251849,0,2.1955558,3.9457662,2.3692076,6.1962228,0,2.6736267,1.4805768,2.0674519,0,3.2685719,82.923807,5.3978704,2013-08-28T06:28:49.000Z,5.3291234,19.907459,0,14,403.13407
2013-08-28T09:22:00.000Z,2600,70.425265,0,-0.51448446,95.227925,0.64965615,0,0,403.04759,32.221668,-0.97771789,-0.14436865,38.587397,20.515112,0,2.4960743,0,5.2997089,0,0.66248703,95.227925,77.407101,59.460163,0.27102038,2.6698183,8.3337514,0,2.1955649,3.9404272,2.3694458,6.1960597,0,2.6303272,1.4802482,2.0675339,0,3.274314,82.935469,5.2997089,2013-08-28T06:28:49.000Z,5.3292883,19.865456,0,14,403.04759
2013-08-28T09:22:30.000Z,2600,70.424412,0,-0.51193381,95.265328,0.64965615,0,0,403.1197,32.288754,-0.98014761,-0.14558722,38.586479,20.515112,0,2.4960931,0,5.323212,0,0.67770007,95.265328,77.408059,59.480342,0.27102038,2.659659,8.3290367,0,2.1956736,3.9426549,2.3691301,6.196503,0,2.6651916,1.4805785,2.0674545,0,3.2735659,82.890971,5.323212,2013-08-28T06:28:49.000Z,5.3291251,19.865456,0,14,403.1197
2013-08-28T09:23:00.000Z,2600,70.423584,0,-0.51672594,95.286055,0.64965615,0,0,403.08089,32.203307,-0.97910201,-0.14315423,38.585207,20.515112,0,2.4964056,0,5.3475899,0,0.66994028,95.286055,77.4085,59.467901,0.27102038,2.659659,8.3375711,0,2.195665,3.9431737,2.3691375,6.1962877,0,2.6886163,1.480226,2.0663243,0,3.273423,82.927067,5.3475899,2013-08-28T06:28:49.000Z,5.3290514,19.865456,0,14,403.08089
